var,x,y,y_lower,y_upper
number_of_visits,196.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,198.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,200.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,202.5,0.006123439174986863,0.005860552689340078,0.0063863256606336485
number_of_visits,204.5,0.006123439174986863,0.005860552689340078,0.0063863256606336485
number_of_visits,206.5,0.006123439174986863,0.005860552689340078,0.0063863256606336485
number_of_visits,208.5,0.006123439174986863,0.005860552689340078,0.0063863256606336485
number_of_visits,210.5,0.006893073446930093,0.006383867236439596,0.0074022796574205905
number_of_visits,212.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,214.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,216.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,218.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,220.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,222.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,224.5,0.007228585904312627,0.00677957535486973,0.0076775964537555245
number_of_visits,227.50000000000003,0.007211542970156876,0.006747882462313328,0.007675203478000424
number_of_visits,230.5,0.007211542970156876,0.006747882462313328,0.007675203478000424
number_of_visits,233.50000000000003,0.008378790687633648,0.007148084842259432,0.009609496533007866
number_of_visits,236.5,0.008378790687633648,0.007148084842259432,0.009609496533007866
number_of_visits,239.50000000000003,0.008689858496148468,0.007816012062812776,0.009563704929484159
number_of_visits,242.5,0.008689858496148468,0.007816012062812776,0.009563704929484159
number_of_visits,245.5,0.008966530212350221,0.008099409574069702,0.00983365085063074
number_of_visits,248.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,251.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,254.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,257.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,260.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,263.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,267.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,270.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,273.5,0.010163968849358797,0.00994104704497459,0.010386890653743005
number_of_visits,277.5,0.010111955397748201,0.009955528929898335,0.010268381865598067
number_of_visits,280.5,0.009583122354871142,0.009151724855390505,0.01001451985435178
number_of_visits,284.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,289.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,293.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,298.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,302.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,306.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,312.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,317.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,323.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,328.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,332.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,337.5,0.009119028257847644,0.009039705506284128,0.00919835100941116
number_of_visits,342.5,0.009112206068289611,0.009042991682005253,0.00918142045457397
number_of_visits,348.5,0.009112206068289611,0.009042991682005253,0.00918142045457397
number_of_visits,355.5,0.009112206068289611,0.009042991682005253,0.00918142045457397
number_of_visits,362.5,0.009112206068289611,0.009042991682005253,0.00918142045457397
number_of_visits,368.5,0.009112206068289611,0.009042991682005253,0.00918142045457397
