Lowest income group,cum_jobs,f,freq
0.11982905982905984,13409.380637219758,0.0018323372375082727,773.0
0.11982905982905984,17125.493935792925,0.0018323372375082727,1053.0
0.11982905982905984,20513.980999515246,0.0018323372375082727,1113.0
0.11982905982905984,23805.94727169494,0.0018323372375082727,981.0
0.11982905982905984,26184.706016140044,0.0018323372375082727,595.0
0.11982905982905984,29529.729408601866,0.0018323372375082727,478.0
0.11982905982905984,34053.23296287436,0.0018323372375082727,682.0
0.11982905982905984,39463.14737469656,0.0018323372375082727,554.0
0.11982905982905984,55421.9896749117,0.0017827406950622492,1416.0
0.11982905982905984,91167.3808851101,0.001712316227964248,792.0
0.11982905982905984,113625.91869241698,0.001712316227964248,637.0
0.11982905982905984,149655.88798704115,0.001712316227964248,617.0
0.11982905982905984,208408.64041463475,0.001712316227964248,3596.0
0.11982905982905984,319066.0198005588,0.001712316227964248,2205.0
0.11982905982905984,440181.3536483415,0.001712316227964248,2157.0
0.11982905982905984,471232.7074012576,0.001712316227964248,809.0
0.13776767738393023,0.0,-0.0013167514917353097,0.0
0.13776767738393023,381.359021790573,-0.0013167514917353097,482.0
0.13776767738393023,801.1857051368861,-0.0013167514917353097,853.0
0.13776767738393023,1256.5145153564372,-0.0013167514917353097,1076.0
0.13776767738393023,1707.8187342922174,-0.0013167514917353097,1550.0
0.13776767738393023,2164.998373795577,0.0005185202870095052,1049.0
0.13776767738393023,2765.829992276005,0.0005185202870095052,1267.0
0.13776767738393023,3409.626140978755,0.0005185202870095052,1436.0
0.13776767738393023,4459.531201501333,0.0005185202870095052,1019.0
0.13776767738393023,5276.417604785413,0.0005185202870095052,1977.0
0.13776767738393023,6635.768043903925,0.0005185202870095052,2593.0
0.13776767738393023,7516.038130887857,0.0005185202870095052,834.0
0.13776767738393023,8830.630495521022,0.0005185202870095052,1112.0
0.13776767738393023,10919.310573351555,0.0017571830187636736,2116.0
0.13776767738393023,13409.380637219758,0.0017928057997732573,819.0
0.13776767738393023,17125.493935792925,0.0017928057997732573,2733.0
0.13776767738393023,20513.980999515246,0.0017928057997732573,2044.0
0.13776767738393023,23805.94727169494,0.0017928057997732573,840.0
0.13776767738393023,26184.706016140044,0.0017928057997732573,465.0
0.13776767738393023,29529.729408601866,0.0017928057997732573,536.0
0.13776767738393023,34053.23296287436,0.0017928057997732573,5160.0
0.13776767738393023,39463.14737469656,0.0017928057997732573,328.0
0.13776767738393023,55421.9896749117,0.0017827406950622492,812.0
0.13776767738393023,91167.3808851101,0.001712316227964248,907.0
0.13776767738393023,113625.91869241698,0.001712316227964248,725.0
0.13776767738393023,149655.88798704115,0.001712316227964248,805.0
0.13776767738393023,208408.64041463475,0.001712316227964248,1152.0
0.13776767738393023,319066.0198005588,0.001712316227964248,927.0
0.13776767738393023,440181.3536483415,0.001712316227964248,3535.0
0.13776767738393023,471232.7074012576,0.001712316227964248,1082.0
0.13788443616029825,0.0,-0.0015019772331526756,0.0
0.13788443616029825,381.359021790573,-0.0015019772331526756,0.0
0.13788443616029825,801.1857051368861,-0.0015019772331526756,0.0
0.13788443616029825,1256.5145153564372,-0.0015019772331526756,0.0
0.13788443616029825,1707.8187342922174,-0.0015019772331526756,0.0
0.13788443616029825,2164.998373795577,0.0003332945455921395,0.0
0.13788443616029825,2765.829992276005,0.0003332945455921395,0.0
0.13788443616029825,3409.626140978755,0.0003332945455921395,0.0
0.13788443616029825,4459.531201501333,0.0003332945455921395,0.0
0.13788443616029825,5276.417604785413,0.0003332945455921395,0.0
0.13788443616029825,6635.768043903925,0.0003332945455921395,0.0
0.13788443616029825,7516.038130887857,0.0003332945455921395,0.0
0.13788443616029825,8830.630495521022,0.0003332945455921395,0.0
0.13788443616029825,10919.310573351555,0.001571957277346308,0.0
0.13788443616029825,13409.380637219758,0.0016075800583558917,0.0
0.13788443616029825,17125.493935792925,0.0016075800583558917,0.0
0.13788443616029825,20513.980999515246,0.0016075800583558917,0.0
0.13788443616029825,23805.94727169494,0.0016075800583558917,0.0
0.13788443616029825,26184.706016140044,0.0016075800583558917,0.0
0.13788443616029825,29529.729408601866,0.0016075800583558917,0.0
0.13788443616029825,34053.23296287436,0.0016075800583558917,0.0
0.13788443616029825,39463.14737469656,0.0016075800583558917,0.0
0.13788443616029825,55421.9896749117,0.0016467728278306533,0.0
0.13788443616029825,91167.3808851101,0.001712316227964248,0.0
0.13788443616029825,113625.91869241698,0.001712316227964248,0.0
0.13788443616029825,149655.88798704115,0.001712316227964248,0.0
0.13788443616029825,208408.64041463475,0.001712316227964248,0.0
0.13788443616029825,319066.0198005588,0.001712316227964248,0.0
0.13788443616029825,440181.3536483415,0.001712316227964248,2.0
0.13788443616029825,471232.7074012576,0.001712316227964248,42.0
0.15098657225508397,0.0,-0.0015019772331526756,0.0
0.15098657225508397,381.359021790573,-0.0015019772331526756,460.0
0.15098657225508397,801.1857051368861,-0.0015019772331526756,560.0
0.15098657225508397,1256.5145153564372,-0.0015019772331526756,824.0
0.15098657225508397,1707.8187342922174,-0.0015019772331526756,541.0
0.15098657225508397,2164.998373795577,0.0003332945455921395,1539.0
0.15098657225508397,2765.829992276005,0.0003332945455921395,551.0
0.15098657225508397,3409.626140978755,0.0003332945455921395,1319.0
0.15098657225508397,4459.531201501333,0.0003332945455921395,651.0
0.15098657225508397,5276.417604785413,0.0003332945455921395,1059.0
0.15098657225508397,6635.768043903925,0.0003332945455921395,2018.0
0.15098657225508397,7516.038130887857,0.0003332945455921395,949.0
0.15098657225508397,8830.630495521022,0.0003332945455921395,832.0
0.15098657225508397,10919.310573351555,0.001571957277346308,606.0
0.15098657225508397,13409.380637219758,0.0016075800583558917,703.0
0.15098657225508397,17125.493935792925,0.0016075800583558917,1415.0
0.15098657225508397,20513.980999515246,0.0016075800583558917,851.0
0.15098657225508397,23805.94727169494,0.0016075800583558917,706.0
0.15098657225508397,26184.706016140044,0.0016075800583558917,358.0
0.15098657225508397,29529.729408601866,0.0016075800583558917,1805.0
0.15098657225508397,34053.23296287436,0.0016075800583558917,525.0
0.15098657225508397,39463.14737469656,0.0016075800583558917,463.0
0.15098657225508397,55421.9896749117,0.0016467728278306533,747.0
0.15098657225508397,91167.3808851101,0.001712316227964248,1673.0
0.15098657225508397,113625.91869241698,0.001712316227964248,346.0
0.15098657225508397,149655.88798704115,0.001712316227964248,614.0
0.15098657225508397,208408.64041463475,0.001712316227964248,2222.0
0.15098657225508397,319066.0198005588,0.001712316227964248,3473.0
0.15098657225508397,440181.3536483415,0.001712316227964248,8902.0
0.15098657225508397,471232.7074012576,0.001712316227964248,1005.0
0.1697250280583614,0.0,-0.0015019772331526756,0.0
0.1697250280583614,381.359021790573,-0.0015019772331526756,608.0
0.1697250280583614,801.1857051368861,-0.0015019772331526756,1181.0
0.1697250280583614,1256.5145153564372,-0.0015019772331526756,879.0
0.1697250280583614,1707.8187342922174,-0.0015019772331526756,1202.0
0.1697250280583614,2164.998373795577,0.0003332945455921395,1558.0
0.1697250280583614,2765.829992276005,0.0003332945455921395,915.0
0.1697250280583614,3409.626140978755,0.0003332945455921395,727.0
0.1697250280583614,4459.531201501333,0.0003332945455921395,2473.0
0.1697250280583614,5276.417604785413,0.0003332945455921395,1793.0
0.1697250280583614,6635.768043903925,0.0003332945455921395,780.0
0.1697250280583614,7516.038130887857,0.0003332945455921395,470.0
0.1697250280583614,8830.630495521022,0.0003332945455921395,2847.0
0.1697250280583614,10919.310573351555,0.001571957277346308,769.0
0.1697250280583614,13409.380637219758,0.0016075800583558917,1566.0
0.1697250280583614,17125.493935792925,0.0016075800583558917,718.0
0.1697250280583614,20513.980999515246,0.0016075800583558917,2053.0
0.1697250280583614,23805.94727169494,0.0016075800583558917,3587.0
0.1697250280583614,26184.706016140044,0.0016075800583558917,659.0
0.1697250280583614,29529.729408601866,0.0016075800583558917,478.0
0.1697250280583614,34053.23296287436,0.0016075800583558917,712.0
0.1697250280583614,39463.14737469656,0.0016075800583558917,548.0
0.1697250280583614,55421.9896749117,0.0016467728278306533,736.0
0.1697250280583614,91167.3808851101,0.001712316227964248,803.0
0.1697250280583614,113625.91869241698,0.001712316227964248,649.0
0.1697250280583614,149655.88798704115,0.001712316227964248,724.0
0.1697250280583614,208408.64041463475,0.001712316227964248,1053.0
0.1697250280583614,319066.0198005588,0.001712316227964248,2861.0
0.1697250280583614,440181.3536483415,0.001712316227964248,4548.0
0.1697250280583614,471232.7074012576,0.001712316227964248,786.0
0.18530782438067206,0.0,-0.0015019772331526756,0.0
0.18530782438067206,381.359021790573,-0.0015019772331526756,649.0
0.18530782438067206,801.1857051368861,-0.0015019772331526756,1039.0
0.18530782438067206,1256.5145153564372,-0.0015019772331526756,733.0
0.18530782438067206,1707.8187342922174,-0.0015019772331526756,1006.0
0.18530782438067206,2164.998373795577,0.0003332945455921395,1286.0
0.18530782438067206,2765.829992276005,0.0003332945455921395,1553.0
0.18530782438067206,3409.626140978755,0.0003332945455921395,786.0
0.18530782438067206,4459.531201501333,0.0003332945455921395,1427.0
0.18530782438067206,5276.417604785413,0.0003332945455921395,1684.0
0.18530782438067206,6635.768043903925,0.0003332945455921395,761.0
0.18530782438067206,7516.038130887857,0.0003332945455921395,685.0
0.18530782438067206,8830.630495521022,0.0003332945455921395,1135.0
0.18530782438067206,10919.310573351555,0.001571957277346308,2377.0
0.18530782438067206,13409.380637219758,0.0016075800583558917,1045.0
0.18530782438067206,17125.493935792925,0.0016075800583558917,1114.0
0.18530782438067206,20513.980999515246,0.0016075800583558917,2552.0
0.18530782438067206,23805.94727169494,0.0016075800583558917,943.0
0.18530782438067206,26184.706016140044,0.0016075800583558917,759.0
0.18530782438067206,29529.729408601866,0.0016075800583558917,2761.0
0.18530782438067206,34053.23296287436,0.0016075800583558917,1225.0
0.18530782438067206,39463.14737469656,0.0016075800583558917,291.0
0.18530782438067206,55421.9896749117,0.0016467728278306533,712.0
0.18530782438067206,91167.3808851101,0.001712316227964248,505.0
0.18530782438067206,113625.91869241698,0.001712316227964248,1325.0
0.18530782438067206,149655.88798704115,0.001712316227964248,975.0
0.18530782438067206,208408.64041463475,0.001712316227964248,1734.0
0.18530782438067206,319066.0198005588,0.001712316227964248,2881.0
0.18530782438067206,440181.3536483415,0.001712316227964248,3538.0
0.18530782438067206,471232.7074012576,0.001712316227964248,852.0
0.19906865296209558,0.0,-0.0015019772331526756,0.0
0.19906865296209558,381.359021790573,-0.0015019772331526756,791.0
0.19906865296209558,801.1857051368861,-0.0015019772331526756,599.0
0.19906865296209558,1256.5145153564372,-0.0015019772331526756,844.0
0.19906865296209558,1707.8187342922174,-0.0015019772331526756,981.0
0.19906865296209558,2164.998373795577,0.0003332945455921395,692.0
0.19906865296209558,2765.829992276005,0.0003332945455921395,818.0
0.19906865296209558,3409.626140978755,0.0003332945455921395,494.0
0.19906865296209558,4459.531201501333,0.0003332945455921395,2986.0
0.19906865296209558,5276.417604785413,0.0003332945455921395,588.0
0.19906865296209558,6635.768043903925,0.0003332945455921395,694.0
0.19906865296209558,7516.038130887857,0.0003332945455921395,299.0
0.19906865296209558,8830.630495521022,0.0003332945455921395,1900.0
0.19906865296209558,10919.310573351555,0.001571957277346308,589.0
0.19906865296209558,13409.380637219758,0.0016075800583558917,2476.0
0.19906865296209558,17125.493935792925,0.0016075800583558917,1847.0
0.19906865296209558,20513.980999515246,0.0016075800583558917,1051.0
0.19906865296209558,23805.94727169494,0.0016075800583558917,1546.0
0.19906865296209558,26184.706016140044,0.0016075800583558917,680.0
0.19906865296209558,29529.729408601866,0.0016075800583558917,413.0
0.19906865296209558,34053.23296287436,0.0016075800583558917,793.0
0.19906865296209558,39463.14737469656,0.0016075800583558917,7096.0
0.19906865296209558,55421.9896749117,0.0016467728278306533,1218.0
0.19906865296209558,91167.3808851101,0.001712316227964248,989.0
0.19906865296209558,113625.91869241698,0.001712316227964248,2217.0
0.19906865296209558,149655.88798704115,0.001712316227964248,793.0
0.19906865296209558,208408.64041463475,0.001712316227964248,1173.0
0.19906865296209558,319066.0198005588,0.001712316227964248,1559.0
0.19906865296209558,440181.3536483415,0.001712316227964248,1490.0
0.19906865296209558,471232.7074012576,0.001712316227964248,302.0
0.19909455916093083,0.0,-0.0015019772331526756,0.0
0.19909455916093083,381.359021790573,-0.0015019772331526756,0.0
0.19909455916093083,801.1857051368861,-0.0015019772331526756,0.0
0.19909455916093083,1256.5145153564372,-0.0015019772331526756,0.0
0.19909455916093083,1707.8187342922174,-0.0015019772331526756,0.0
0.19909455916093083,2164.998373795577,0.0003332945455921395,0.0
0.19909455916093083,2765.829992276005,0.0003332945455921395,0.0
0.19909455916093083,3409.626140978755,0.0003332945455921395,0.0
0.19909455916093083,4459.531201501333,0.0003332945455921395,0.0
0.19909455916093083,5276.417604785413,0.0003332945455921395,0.0
0.19909455916093083,6635.768043903925,0.0003332945455921395,0.0
0.19909455916093083,7516.038130887857,0.0003332945455921395,0.0
0.19909455916093083,8830.630495521022,0.0003332945455921395,0.0
0.19909455916093083,10919.310573351555,0.001571957277346308,0.0
0.19909455916093083,13409.380637219758,0.0016075800583558917,0.0
0.19909455916093083,17125.493935792925,0.0016075800583558917,0.0
0.19909455916093083,20513.980999515246,0.0016075800583558917,0.0
0.19909455916093083,23805.94727169494,0.0016075800583558917,0.0
0.19909455916093083,26184.706016140044,0.0016075800583558917,0.0
0.19909455916093083,29529.729408601866,0.0016075800583558917,0.0
0.19909455916093083,34053.23296287436,0.0016075800583558917,0.0
0.19909455916093083,39463.14737469656,0.0016075800583558917,0.0
0.19909455916093083,55421.9896749117,0.0016467728278306533,0.0
0.19909455916093083,91167.3808851101,0.001712316227964248,0.0
0.19909455916093083,113625.91869241698,0.001712316227964248,0.0
0.19909455916093083,149655.88798704115,0.001712316227964248,0.0
0.19909455916093083,208408.64041463475,0.001712316227964248,0.0
0.19909455916093083,319066.0198005588,0.001712316227964248,0.0
0.19909455916093083,440181.3536483415,0.001712316227964248,6.0
0.19909455916093083,471232.7074012576,0.001712316227964248,58116.0
0.21378846800134427,0.0,-0.0015019772331526756,0.0
0.21378846800134427,381.359021790573,-0.0015019772331526756,1071.0
0.21378846800134427,801.1857051368861,-0.0015019772331526756,1142.0
0.21378846800134427,1256.5145153564372,-0.0015019772331526756,1336.0
0.21378846800134427,1707.8187342922174,-0.0015019772331526756,1199.0
0.21378846800134427,2164.998373795577,0.0003332945455921395,1049.0
0.21378846800134427,2765.829992276005,0.0003332945455921395,1109.0
0.21378846800134427,3409.626140978755,0.0003332945455921395,1210.0
0.21378846800134427,4459.531201501333,0.0003332945455921395,1250.0
0.21378846800134427,5276.417604785413,0.0003332945455921395,437.0
0.21378846800134427,6635.768043903925,0.0003332945455921395,2012.0
0.21378846800134427,7516.038130887857,0.0003332945455921395,703.0
0.21378846800134427,8830.630495521022,0.0003332945455921395,2661.0
0.21378846800134427,10919.310573351555,0.001571957277346308,854.0
0.21378846800134427,13409.380637219758,0.0016075800583558917,659.0
0.21378846800134427,17125.493935792925,0.0016075800583558917,2298.0
0.21378846800134427,20513.980999515246,0.0016075800583558917,2763.0
0.21378846800134427,23805.94727169494,0.0016075800583558917,1232.0
0.21378846800134427,26184.706016140044,0.0016075800583558917,715.0
0.21378846800134427,29529.729408601866,0.0016075800583558917,1509.0
0.21378846800134427,34053.23296287436,0.0016075800583558917,837.0
0.21378846800134427,39463.14737469656,0.0016075800583558917,2945.0
0.21378846800134427,55421.9896749117,0.0016467728278306533,774.0
0.21378846800134427,91167.3808851101,0.001712316227964248,725.0
0.21378846800134427,113625.91869241698,0.001712316227964248,856.0
0.21378846800134427,149655.88798704115,0.001712316227964248,541.0
0.21378846800134427,208408.64041463475,0.001712316227964248,856.0
0.21378846800134427,319066.0198005588,0.001712316227964248,607.0
0.21378846800134427,440181.3536483415,0.001712316227964248,1014.0
0.21378846800134427,471232.7074012576,0.001712316227964248,335.0
0.2255270529264337,0.0,-0.0015019772331526756,0.0
0.2255270529264337,381.359021790573,-0.0015019772331526756,1057.0
0.2255270529264337,801.1857051368861,-0.0015019772331526756,931.0
0.2255270529264337,1256.5145153564372,-0.0015019772331526756,736.0
0.2255270529264337,1707.8187342922174,-0.0015019772331526756,1279.0
0.2255270529264337,2164.998373795577,0.0003332945455921395,966.0
0.2255270529264337,2765.829992276005,0.0003332945455921395,693.0
0.2255270529264337,3409.626140978755,0.0003332945455921395,619.0
0.2255270529264337,4459.531201501333,0.0003332945455921395,982.0
0.2255270529264337,5276.417604785413,0.0003332945455921395,1071.0
0.2255270529264337,6635.768043903925,0.0003332945455921395,1631.0
0.2255270529264337,7516.038130887857,0.0003332945455921395,730.0
0.2255270529264337,8830.630495521022,0.0003332945455921395,1944.0
0.2255270529264337,10919.310573351555,0.001571957277346308,302.0
0.2255270529264337,13409.380637219758,0.0016075800583558917,876.0
0.2255270529264337,17125.493935792925,0.0016075800583558917,479.0
0.2255270529264337,20513.980999515246,0.0016075800583558917,1729.0
0.2255270529264337,23805.94727169494,0.0016075800583558917,545.0
0.2255270529264337,26184.706016140044,0.0016075800583558917,688.0
0.2255270529264337,29529.729408601866,0.0016075800583558917,2060.0
0.2255270529264337,34053.23296287436,0.0016075800583558917,491.0
0.2255270529264337,39463.14737469656,0.0016075800583558917,5642.0
0.2255270529264337,55421.9896749117,0.0016467728278306533,1587.0
0.2255270529264337,91167.3808851101,0.001712316227964248,675.0
0.2255270529264337,113625.91869241698,0.001712316227964248,742.0
0.2255270529264337,149655.88798704115,0.001712316227964248,565.0
0.2255270529264337,208408.64041463475,0.001712316227964248,833.0
0.2255270529264337,319066.0198005588,0.001712316227964248,560.0
0.2255270529264337,440181.3536483415,0.001712316227964248,953.0
0.2255270529264337,471232.7074012576,0.001712316227964248,31.0
0.23738045123887597,0.0,-0.0015019772331526756,0.0
0.23738045123887597,381.359021790573,-0.0015019772331526756,880.0
0.23738045123887597,801.1857051368861,-0.0015019772331526756,1283.0
0.23738045123887597,1256.5145153564372,-0.0015019772331526756,1069.0
0.23738045123887597,1707.8187342922174,-0.0015019772331526756,874.0
0.23738045123887597,2164.998373795577,0.0003332945455921395,732.0
0.23738045123887597,2765.829992276005,0.0003332945455921395,904.0
0.23738045123887597,3409.626140978755,0.0003332945455921395,617.0
0.23738045123887597,4459.531201501333,0.0003332945455921395,1010.0
0.23738045123887597,5276.417604785413,0.0003332945455921395,533.0
0.23738045123887597,6635.768043903925,0.0003332945455921395,714.0
0.23738045123887597,7516.038130887857,0.0003332945455921395,859.0
0.23738045123887597,8830.630495521022,0.0003332945455921395,1745.0
0.23738045123887597,10919.310573351555,0.001571957277346308,397.0
0.23738045123887597,13409.380637219758,0.0016075800583558917,730.0
0.23738045123887597,17125.493935792925,0.0016075800583558917,1182.0
0.23738045123887597,20513.980999515246,0.0016075800583558917,1447.0
0.23738045123887597,23805.94727169494,0.0016075800583558917,1709.0
0.23738045123887597,26184.706016140044,0.0016075800583558917,511.0
0.23738045123887597,29529.729408601866,0.0016075800583558917,3647.0
0.23738045123887597,34053.23296287436,0.0016075800583558917,438.0
0.23738045123887597,39463.14737469656,0.0016075800583558917,438.0
0.23738045123887597,55421.9896749117,0.0016467728278306533,1380.0
0.23738045123887597,91167.3808851101,0.001712316227964248,804.0
0.23738045123887597,113625.91869241698,0.001712316227964248,8534.0
0.23738045123887597,149655.88798704115,0.001712316227964248,573.0
0.23738045123887597,208408.64041463475,0.001712316227964248,1051.0
0.23738045123887597,319066.0198005588,0.001712316227964248,248.0
0.23738045123887597,440181.3536483415,0.001712316227964248,421.0
0.23738045123887597,471232.7074012576,0.001712316227964248,0.0
0.2526598754951896,0.0,-0.0015019772331526756,0.0
0.2526598754951896,381.359021790573,-0.0015019772331526756,1543.0
