deso,pop_nse,income
1281C1030,0.1866398120174555,257.3
1281C1040,0.12517193947730398,198.1
1281C1050,0.06827794561933531,231.6
1281C1060,0.058510638297872286,291.8
1281C1070,0.20448662640207071,223.2
1281C1080,0.20039584364176155,180.6
1281C1090,0.13280116110304785,199.9
1281C1100,0.06635891517599535,234.2
1281C1110,0.09811320754716979,227.1
1281C1120,0.22765509989484756,145.9
1281C1130,0.1188858695652174,195.6
1281C1140,0.13972764949674366,257.3
1281C1150,0.12341407151095729,246.1
1281C1160,0.08766803039158388,281.6
1281C1170,0.10008271298593874,205.0
1281C1180,0.1125565610859729,221.5
1281C1190,0.08686288585786073,260.9
1281C1200,0.07832278481012656,236.1
1281C1210,0.08732394366197183,247.4
1281C1220,0.09685086155674394,242.0
1281C1230,0.05857142857142861,322.0
1281C1240,0.15822291504286823,212.9
1281C1250,0.09839690436705362,247.9
1281C1260,0.10606060606060608,178.7
1281C1270,0.08760683760683763,224.9
1281C1280,0.13742842269651223,189.7
1281C1290,0.13439218081857052,241.0
1281C1300,0.10351201478743066,263.4
1281C1310,0.10881801125703561,236.1
1281C1320,0.07064676616915422,279.3
1281C1330,0.1075197889182058,245.4
1281C1340,0.12852664576802508,277.5
1281C1350,0.3452535760728218,147.9
1281C1360,0.20386533665835416,215.3
1281C1370,0.2626811594202898,150.1
1281C1380,0.09841479524438568,254.3
1281C1390,0.2007083825265643,287.0
1281C1400,0.09847198641765709,266.3
1281C1410,0.1740216486261449,249.7
1281C1420,0.2230902777777778,214.6
1281C1430,0.1093531875290833,275.7
1281C1440,0.28682170542635654,137.6
1281C1450,0.32036136205698407,122.3
1281C1460,0.08965163934426235,251.0
1281C1470,0.18164616840113534,197.3
1281C1480,0.1814882032667876,243.4
1281C1490,0.13206424747174306,256.7
1281C1500,0.1545386346586647,220.8
1281C1510,0.07716894977168953,297.2
1281C1520,0.07711950970377934,400.1
1281C1530,0.1459005810200129,203.4
1281C1540,0.18835192069392814,237.1
1281C1550,0.06390977443609025,269.5
1281C1560,0.05488540410132692,328.5
1281C1570,0.04035874439461884,354.9
1282A0010,0.05713190184049077,267.3
1282B2010,0.04315122723673792,308.4
1282B3010,0.03884638022366094,268.1
1282C1010,0.04405690683799912,281.3
1282C1020,0.03229665071770338,275.5
1282C1030,0.06654991243432573,301.6
1282C1040,0.08113120074177094,238.4
1282C1050,0.20483870967741935,201.5
1282C1060,0.21086398631308811,175.1
1282C1070,0.20211468076453842,175.2
1282C1080,0.18063993519643584,194.4
1282C1090,0.0861244019138756,204.9
1282C1100,0.16737649063032367,214.4
1282C1110,0.17370892018779338,191.7
1282C1120,0.04454022988505746,225.6
1282C1130,0.10099337748344372,211.1
1282C1140,0.07160493827160497,193.2
1282C1150,0.2031640299750208,191.8
1282C1160,0.024043715846994496,211.1
1282C1170,0.3436754176610979,155.2
1282C1180,0.011397423191278455,248.0
1282C1190,0.021982758620689657,310.1
1282C1200,0.22112211221122113,202.0
1283A0010,0.09083910700538878,270.9
1283A0020,0.1333333333333333,259.1
1283A0030,0.037735849056603765,309.5
1283A0040,0.08490566037735847,251.6
1283B2010,0.01682814890362061,324.2
1283B2020,0.033333333333333326,286.3
1283B2030,0.029463759575721893,307.6
1283B3010,0.056246888999502254,265.3
1283B4010,0.12791519434628973,215.9
1283B5010,0.042619542619542594,265.2
1283C1010,0.024568393094289487,283.8
1283C1020,0.030179918746372603,298.3
1283C1030,0.034734917733089565,254.9
1283C1040,0.07831060272767265,253.6
1283C1050,0.054894179894179884,253.7
1283C1060,0.062082139446036244,242.2
1283C1070,0.09335443037974689,205.3
1283C1080,0.06937095825984718,214.9
1283C1090,0.11984781230183894,204.6
1283C1100,0.03535353535353536,304.1
1283C1110,0.048034934497816595,290.4
1283C1120,0.1721350451735616,179.8
1283C1130,0.23008849557522126,158.2
1283C1140,0.037520391517128826,246.8
1283C1150,0.18621399176954734,184.2
1283C1160,0.0822222222222222,250.2
1283C1170,0.030120481927710885,335.0
1283C1180,0.02093908629441621,301.1
1283C1190,0.09014084507042253,249.8
1283C1200,0.3127598337064279,172.6
1283C1210,0.13146447559207342,174.6
1283C1220,0.03368344802607748,311.7
1283C1230,0.29059405940594063,167.2
1283C1240,0.2928348909657321,172.8
1283C1250,0.2129032258064516,181.5
1283C1260,0.078963230861965,236.8
1283C1270,0.1459709379128138,216.6
1283C1280,0.259469696969697,195.3
1283C1290,0.25780682643427744,188.5
1283C1300,0.03858350951374212,306.4
1283C1310,0.20710716268739593,211.5
1283C1320,0.04482531311799609,284.4
1283C1330,0.10346964064436182,267.4
1283C1340,0.15566714490674316,202.2
1283C1350,0.06433949349760437,273.9
1283C1360,0.07750759878419455,266.4
1283C1370,0.2093901780895845,199.8
1283C1380,0.14180206794682426,234.6
1283C1390,0.06504559270516719,273.2
1283C1400,0.11669829222011385,220.7
1283C1410,0.112177867609904,201.6
1283C1420,0.06095890410958904,248.7
1283C1430,0.05949161709031914,282.0
1283C1440,0.06694781233526625,270.3
1283C1450,0.14185639229422065,236.4
1283C1460,0.11705508474576276,249.7
1283C1470,0.24620060790273557,196.0
1283C1480,0.05885167464114838,267.3
1283C1490,0.227894257064722,198.4
1283C1500,0.08709175738724728,232.1
1283C1510,0.1422155688622755,188.1
1283C1520,0.06321839080459768,286.3
1283C1530,0.06530448717948723,224.4
1283C1540,0.137702946482261,163.1
1283C1550,0.16953125000000002,169.5
1283C1560,0.10727969348659006,191.7
1283C1570,0.1063829787234043,195.6
1283C1580,0.07351809083910699,256.6
1283C1590,0.05030800821355241,279.9
1283C1600,0.10089224433768018,198.7
1283C1610,0.12522952625780392,240.7
1283C1620,0.05010737294201861,310.5
1283C1630,0.194369247428262,275.2
1283C1640,0.05789213260761994,348.2
1283C1650,0.039298245614035054,356.6
1283C1660,0.0847457627118644,238.9
1283C1670,0.04201680672268904,300.9
1283C1680,0.04337631887456039,370.1
1283C1690,0.05234657039711188,267.5
1283C1700,0.05285035629453683,241.8
1284A0010,0.08618504435994934,264.0
1284A0020,0.07187284035936425,259.3
1284A0030,0.0622568093385214,244.5
1284B2010,0.022522522522522515,289.5
1284B2020,0.030257186081694365,281.4
1284C1010,0.049861495844875314,285.9
1284C1020,0.04470588235294115,297.2
1284C1030,0.03069577080491137,311.2
1284C1040,0.03637901861252113,280.0
1284C1050,0.019607843137254943,309.3
1284C1060,0.13885119855269112,238.1
1284C1070,0.1422982885085574,228.1
1284C1080,0.09948542024013718,224.0
1284C1090,0.06528046421663447,221.1
1284C1100,0.11605316973415136,216.8
1284C1110,0.0960219478737997,238.1
1284C1120,0.04240837696335076,272.7
1285A0010,0.07823129251700678,260.9
1285A0020,0.06362545018007204,288.8
1285A0030,0.15738498789346245,268.0
1285A0040,0.07978723404255317,267.3
1285A0050,0.05736301369863017,262.7
1285A0060,0.02098540145985406,276.7
1285A0070,0.06896551724137934,241.4
1285B2010,0.08224617129892231,237.8
1285B3010,0.05388760585065433,244.8
1285B4010,0.03849056603773582,280.6
1285B5010,0.0610236220472441,292.9
1285C1010,0.16196903533148077,203.2
1285C1020,0.06235980260206375,246.9
1285C1030,0.13039355144618303,223.1
1285C1040,0.03504672897196259,278.2
1285C1050,0.16120365394948954,186.0
1285C1060,0.056612749762131265,230.2
1285C1070,0.04690925032880311,270.0
1285C1080,0.10105519480519476,225.5
1285C1090,0.1427280939476061,208.4
1286A0010,0.09001636661211132,215.7
1286A0020,0.08387563268257414,219.4
1286A0030,0.03941176470588237,281.8
1286A0040,0.038567493112947604,261.3
1286A0050,0.055445544554455495,257.4
1286A0060,0.03194103194103193,266.2
1286B2010,0.017725258493353047,278.8
1286B2020,0.05186385737439225,264.7
1286C1010,0.05192719486081365,224.0
1286C1020,0.07480748074807486,207.2
1286C1030,0.04690214244354374,224.4
1286C1040,0.024076517150395826,254.8
1286C1050,0.036601307189542465,258.3
1286C1060,0.05041605482134115,215.1
1286C1070,0.02848101265822789,255.8
1286C1080,0.09227642276422765,217.7
1286C1090,0.03997501561524053,251.3
1286C1100,0.013605442176870763,316.4
1286C1110,0.02396166134185307,252.4
1287A0010,0.047683008730691756,265.2
1287A0020,0.08312342569269526,253.0
1287A0030,0.06114239742558325,271.0
1287A0040,0.051386071670047384,260.0
1287A0050,0.07235338918507239,271.4
1287B2010,0.040488922841864006,249.3
1287B2020,0.04618473895582331,257.9
1287B3010,0.057607090103397374,243.3
1287C1010,0.025416301489921134,293.8
1287C1020,0.03450363196125905,293.4
1287C1030,0.1495016611295681,206.2
1287C1040,0.1210995542347697,207.9
1287C1050,0.141493542953397,192.9
1287C1060,0.17535545023696686,208.4
1287C1070,0.09373458312777505,218.3
1287C1080,0.14878482513337288,191.1
1287C1090,0.04306722689075626,278.5
1287C1100,0.08460365853658536,213.6
1287C1110,0.07981220657277,227.6
1287C1120,0.09350804050029782,221.7
1287C1130,0.08228980322003576,222.6
1287C1140,0.08195211786372003,195.7
1287C1150,0.059047619047619015,230.7
1287C1160,0.03725078698845752,264.5
1287C1170,0.02781343602909714,272.9
1287C1180,0.0556640625,252.8
1287C1190,0.05551443375277576,317.9
1290A0010,0.042156862745098,236.5
1290A0020,0.040157998683344354,228.3
1290A0030,0.052959501557632405,223.9
1290A0040,0.0569871159563925,251.6
1290A0050,0.08139534883720934,218.0
1290A0060,0.0411946446961895,258.8
1290A0070,0.055118110236220486,242.1
1290A0080,0.040558810274898605,258.6
1290A0090,0.055741360089186176,263.4
1290A0100,0.05722891566265065,265.0
1290A0110,0.04347826086956519,230.2
1290B2010,0.01983339944466478,290.2
1290B2020,0.019017432646592725,230.8
1290B2030,0.027541311967951954,237.5
1290B2040,0.02378542510121462,286.9
1290B2050,0.02317290552584672,280.2
1290B2060,0.01244444444444448,266.9
1290B3010,0.06139154160982263,231.4
1290B3020,0.05129958960328318,218.7
1290B4010,0.027649769585253448,250.7
1290B5010,0.053261520047875544,248.2
1290B6010,0.06356487549148104,245.9
1290B7010,0.05818965517241381,219.0
1290B8010,0.015151515151515138,299.3
1290C1010,0.05523255813953487,257.8
1290C1020,0.052983081032947466,256.0
1290C1030,0.025460455037919827,282.3
1290C1040,0.021276595744680882,269.5
1290C1050,0.01902173913043481,266.9
1290C1060,0.05569007263922521,288.6
1290C1070,0.08572691117984976,216.0
1290C1080,0.1553254437869822,199.8
1290C1090,0.08324439701173958,208.3
1290C1100,0.07655038759689925,237.1
1290C1110,0.037735849056603765,257.7
1290C1120,0.1352201257861635,217.1
1290C1130,0.08284023668639051,242.3
1290C1140,0.11255862428348096,202.2
1290C1150,0.09002695417789752,256.7
1290C1160,0.13384553174282243,166.4
1290C1170,0.10369955156950672,193.0
1290C1180,0.05265030238349344,254.7
1290C1190,0.15660184237461616,188.5
1290C1200,0.0872913992297818,208.3
1290C1210,0.03699613473219221,246.3
1290C1220,0.30164814105021076,155.4
1290C1230,0.27765404602821087,149.6
1291A0010,0.03154574132492116,242.8
1291A0020,0.03884711779448624,236.8
1291A0030,0.03168685927306614,240.0
1291A0040,0.03585049580472921,226.0
1291A0050,0.07317073170731703,203.7
1291A0060,0.038000000000000034,221.5
1291A0070,0.0440771349862259,215.7
1291B2010,0.08047016274864371,212.1
1291B3010,0.10682492581602376,220.0
1291B4010,0.02102102102102099,222.5
1291B5010,0.14453125,195.0
1291C1010,0.04389815627743632,232.3
1291C1020,0.10668327106683273,202.9
1291C1030,0.09650680876258144,191.5
1291C1040,0.0535545023696683,212.8
1292A0010,0.07692307692307687,264.2
1292A0020,0.06360153256704981,264.4
1292A0030,0.07068516912402434,248.6
1292A0040,0.06197183098591552,268.8
1292B2010,0.07003891050583655,244.0
1292B2020,0.04207492795389045,248.6
1292B3010,0.05436893203883497,240.4
1292B3020,0.06355932203389836,268.3
1292B4010,0.12927496580027364,250.4
1292C1010,0.03202099737532804,296.3
1292C1020,0.02893890675241162,261.8
1292C1030,0.11190476190476195,195.0
1292C1040,0.05462998837659827,255.8
1292C1050,0.039399624765478425,229.7
1292C1060,0.08435708435708433,218.0
1292C1070,0.0683807439824945,236.7
1292C1080,0.04295302013422819,203.5
1292C1090,0.0843938379102478,211.3
1292C1100,0.03379152348224512,275.5
1292C1110,0.032562125107112205,267.2
1292C1120,0.014824797843665749,293.6
1292C1130,0.03244274809160308,308.8
1292C1140,0.015126958400864421,320.5
1292C1150,0.049881235154394354,264.8
1293A0010,0.06390210740992519,228.4
1293A0020,0.059449311639549474,215.4
1293A0030,0.036988110964332854,255.9
1293A0040,0.03652300949598242,221.3
1293A0050,0.04099678456591638,240.2
1293A0060,0.07906976744186045,229.7
1293A0070,0.024070021881838044,227.2
1293A0080,0.0777502067824648,204.2
1293B2010,0.11499364675984747,192.7
1293B2020,0.04681100058513754,231.6
1293B2030,0.12597480503899217,202.7
1293B3010,0.03710247349823326,257.7
1293B3020,0.03428571428571425,229.3
1293B3030,0.03691550451189496,218.9
1293B4010,0.13603473227206941,193.7
1293B4020,0.09424414927261227,215.9
1293B5010,0.11904761904761907,193.6
1293B6010,0.13500533617929567,204.6
1293B7010,0.1367567567567568,201.2
1293B8010,0.03818827708703376,274.3
1293C1010,0.05128205128205132,243.5
1293C1020,0.036036036036036,255.7
1293C1030,0.03642384105960261,206.5
1293C1040,0.16132264529058116,194.4
1293C1050,0.12159624413145542,211.1
1293C1060,0.06973500697350066,182.2
1293C1070,0.04254278728606353,282.0
1293C1080,0.046961325966850875,261.0
1293C1090,0.051724137931034475,245.3
1293C1100,0.21326164874551967,170.6
1293C1110,0.05372945638432369,262.7
1293C1120,0.12628487518355358,219.1
1293C1130,0.04424778761061943,243.7
1315A0010,0.08911739502999139,229.6
1315A0020,0.11662904439428146,232.7
1315A0030,0.19128508124076804,218.5
1315A0040,0.08755426917510856,244.5
1315B2010,0.1481208548268239,219.7
1315C1010,0.1531387445021991,221.0
1315C1020,0.1918840579710145,227.7
1380A0010,0.040723981900452455,260.2
1380A0020,0.03729202524383246,270.3
1380A0030,0.07146876758581877,274.9
1380A0040,0.02936962750716332,252.6
1380A0050,0.031746031746031744,254.9
1380A0060,0.028045574057844025,271.8
1380A0070,0.1176006314127861,241.1
1380B2010,0.03744680851063831,261.3
1380B2020,0.09337860780984719,237.5
1380B2030,0.09251274010192079,225.8
1380B3010,0.0673478866697631,245.9
1380B4010,0.03235653235653235,267.5
1380C1010,0.029959514170040502,273.5
1380C1020,0.04641598119858992,271.3
1380C1030,0.06225930680359437,236.3
1380C1040,0.0191675794085433,293.4
1380C1050,0.02704485488126651,264.9
1380C1060,0.024760832864378135,304.5
1380C1070,0.15974842767295594,182.9
1380C1080,0.21078247847248222,161.1
1380C1090,0.058459808881394015,223.7
1380C1100,0.07941437444543031,250.9
1380C1110,0.05240641711229943,245.0
1380C1120,0.0638961038961039,257.3
1380C1130,0.3216957605985037,174.0
1380C1140,0.02375061850569027,310.9
1380C1150,0.025454545454545507,285.7
1380C1160,0.13737008585630361,204.3
1380C1170,0.13002042205582032,221.5
1380C1180,0.02375102375102378,280.0
1380C1190,0.14264919941775833,211.8
1380C1200,0.12654545454545452,170.0
1380C1210,0.1098459477561956,199.0
1380C1220,0.13916391639163916,202.9
1380C1230,0.07607052896725441,256.6
1380C1240,0.19340519974635384,200.8
1380C1250,0.026054002842254897,269.5
1380C1260,0.01740427647936349,308.8
1380C1270,0.05789473684210522,246.2
1380C1280,0.11857506361323156,225.0
1380C1290,0.08310871518418683,208.6
1380C1300,0.07071269487750553,227.5
1380C1310,0.04993983152827919,273.4
1380C1320,0.1781746031746032,175.3
1380C1330,0.04280736684917874,237.8
1380C1340,0.0731593662628145,257.7
1380C1350,0.045509708737864085,255.2
1380C1360,0.021940516821062905,283.5
1380C1370,0.06406551059730248,199.8
1380C1380,0.0241758241758242,288.4
1380C1390,0.03891509433962259,284.0
1380C1400,0.07051282051282048,263.8
1380C1410,0.028371890004364908,287.7
1380C1420,0.0210649502633119,271.2
1380C1430,0.0296655879180151,274.7
1380C1440,0.02810516772438798,291.3
1381A0010,0.0591216216216216,227.7
1381A0020,0.11012658227848104,237.3
1381A0030,0.06030534351145034,244.6
1381A0040,0.07270323859881034,210.7
1381A0050,0.053154205607476634,246.9
1381A0060,0.08926780341023066,232.0
1381B2010,0.05688888888888888,263.3
1381B2020,0.028033640368442136,262.9
1381B3010,0.09600862998921256,220.3
1381B3020,0.08299039780521267,238.0
1381B4010,0.1657325860688551,203.9
1381B5010,0.10027347310847767,230.0
1381C1010,0.1325743665075284,227.9
1381C1020,0.04141104294478526,249.7
1381C1030,0.08336772595955422,205.7
1381C1040,0.057448880233690325,225.7
1382A0010,0.032432432432432434,260.0
1382A0020,0.07605466428995844,241.7
1382A0030,0.07896995708154508,239.5
1382A0040,0.0345125107851596,246.7
1382A0050,0.0793556085918854,240.2
1382A0060,0.0821917808219178,233.3
1382A0070,0.08084772370486659,211.3
1382A0080,0.06941580756013743,225.0
1382A0090,0.07498087222647287,211.3
1382B2010,0.023773006134969354,245.8
1382B3010,0.07785467128027679,215.4
1382C1010,0.02421171171171166,242.5
1382C1020,0.02257412398921832,293.5
1382C1030,0.0375167485484591,243.9
1382C1040,0.0953011250827267,224.4
1382C1050,0.02472952086553326,267.4
1382C1060,0.09140859140859137,243.0
1382C1070,0.05884756845116468,211.5
1382C1080,0.06208053691275173,252.9
1382C1090,0.03489059727971611,266.7
1382C1100,0.07863571766935107,232.9
1382C1110,0.05383734249713634,261.9
1382C1120,0.13590909090909087,204.8
1382C1130,0.07089804186360571,239.1
1382C1140,0.09253731343283578,219.3
1382C1150,0.03859174001354093,268.6
1382C1160,0.09109109109109104,246.9
1383A0010,0.055074744295830036,257.9
1383A0020,0.050761421319796995,250.7
1383A0030,0.0427927927927928,265.5
1383A0040,0.0461401952085182,249.8
1383A0050,0.019736842105263164,256.7
1383A0060,0.04335793357933582,250.5
1383A0070,0.038716250636780414,266.0
1383A0080,0.04330708661417326,220.4
1383A0090,0.03932244404113727,251.7
1383B2010,0.10661764705882348,247.3
1383B2020,0.054592720970537245,244.7
1383B3010,0.0854700854700855,261.6
1383B3020,0.07863695937090431,217.5
1383B4010,0.039251483340940196,250.3
1383B5010,0.047917599641737585,263.5
1383B6010,0.03965517241379313,290.8
1383B6020,0.018561484918793503,268.8
1383C1010,0.0312916111850865,281.3
1383C1020,0.022819472616632863,282.3
1383C1030,0.03759398496240607,299.7
1383C1040,0.03209336250911743,208.7
1383C1050,0.03390576838397186,270.1
1383C1060,0.09483217900905705,203.3
1383C1070,0.024716098864395408,316.3
1383C1080,0.03486529318541998,268.7
1383C1090,0.055473735886107045,238.7
1383C1100,0.03400174367916309,277.2
1383C1110,0.05957656326932548,238.8
1383C1120,0.03629536921151444,249.0
1383C1130,0.044213973799126616,266.4
1383C1140,0.01632653061224487,314.1
1383C1150,0.04524699045246994,258.1
1383C1160,0.046904315196998114,245.0
1383C1170,0.07281344248168897,226.5
1383C1180,0.07909604519774016,238.7
1383C1190,0.024765478424014997,293.5
1383C1200,0.03542510121457487,296.5
1384A0010,0.03706823925863523,271.8
1384A0020,0.03931339977851611,262.9
1384A0030,0.043609933373712884,284.2
1384A0040,0.07247132429614178,273.6
1384A0050,0.050181818181818216,286.3
1384B2010,0.021855010660980834,288.9
1384B2020,0.04424778761061943,271.1
1384B2030,0.07562315166877909,292.9
1384B2040,0.030406852248394012,269.8
1384B2050,0.029286726499763827,319.8
1384B3010,0.04761904761904767,286.8
1384B3020,0.043516873889875685,266.2
1384C1010,0.031092821216277988,307.7
1384C1020,0.03737541528239208,331.7
1384C1030,0.02851323828920571,316.6
1384C1040,0.03777335984095431,303.2
1384C1050,0.03777501037775011,300.2
1384C1060,0.021609195402298886,320.2
1384C1070,0.030303030303030276,345.1
1384C1080,0.04493207941483801,313.9
1384C1090,0.04089456869009589,292.1
1384C1100,0.05319720580333154,272.7
1384C1110,0.03737541528239208,289.9
1384C1120,0.03286852589641431,298.5
1384C1130,0.060913705583756306,243.3
1384C1140,0.045525090532850476,250.4
1384C1150,0.0674157303370787,263.8
1384C1160,0.018489170628631757,332.0
1384C1170,0.05245901639344264,262.8
1384C1180,0.02547770700636942,265.6
1384C1190,0.06331045003813884,244.7
1384C1200,0.02180685358255452,309.9
1384C1210,0.058939096267190516,227.5
1384C1220,0.03877366997294862,274.8
1384C1230,0.029055690072639195,286.8
1384C1240,0.03978494623655915,331.8
1384C1250,0.10860774119006356,291.9
1384C1260,0.043440105309346166,342.8
1384C1270,0.0385882352941177,337.5
1384C1280,0.026287553648068673,303.1
1384C1290,0.020452567449956494,408.9
1384C1300,0.03771551724137934,310.3
1384C1310,0.04021739130434787,322.2
1384C1320,0.03844350679793718,381.2
1401A0010,0.06628621597892892,277.9
1401A0020,0.05681818181818177,262.6
1401B2010,0.08291770573566082,284.1
1401B2020,0.04707560627674745,306.0
1401B3010,0.037015276145710874,272.9
1401C1010,0.02935323383084576,327.4
1401C1020,0.036848072562358225,337.5
1401C1030,0.040901007705986925,394.3
1401C1040,0.031824294038547696,319.2
1401C1050,0.034200385356454754,351.2
1401C1060,0.06684073107049604,278.0
1401C1070,0.03632478632478631,283.9
1401C1080,0.04761904761904767,317.2
1401C1090,0.061843640606767836,243.8
1401C1100,0.11310344827586205,233.3
1401C1110,0.052374301675977675,302.5
1401C1120,0.03956604977664324,268.6
1401C1130,0.018111254851228997,345.7
1401C1140,0.024975514201763027,319.3
1401C1150,0.037694013303769425,301.6
1401C1160,0.08783239323126513,280.1
1402C1010,0.03580952380952385,393.7
1402C1020,0.05405405405405406,321.5
1402C1030,0.03240740740740744,320.3
1402C1040,0.04995287464655984,288.2
1402C1050,0.0945293644408689,251.9
1402C1060,0.0311302681992337,275.4
1402C1070,0.04328523862375133,299.0
1402C1080,0.07282741738066101,258.8
1402C1090,0.04878048780487809,293.1
1402C1100,0.059638807223855506,330.6
1402C1110,0.04391743522178304,330.3
1402C1120,0.12264689104392468,220.9
1402C1130,0.05729417428984107,278.2
1402C1140,0.21481118195193727,228.9
1402C1150,0.14009454232917917,245.9
1402C1160,0.05261151353412119,278.9
1402C1170,0.139030612244898,267.4
1402C1180,0.06127886323268206,287.3
1407A0010,0.03118503118503113,285.3
1407A0020,0.027444253859348233,243.5
1407A0030,0.01926040061633283,256.8
1407C1010,0.03593947036569989,279.7
1407C1020,0.03539823008849563,286.0
1407C1030,0.043680838672102484,261.9
1407C1040,0.048192771084337394,269.1
1407C1050,0.03382187147688842,285.6
1415A0010,0.03990422984836395,284.2
1415A0020,0.048431734317343156,266.0
1415A0030,0.042073628850488376,272.6
1415C1010,0.038109756097560954,296.8
1415C1020,0.03369719981015662,309.1
1415C1030,0.027233115468409563,333.6
1415C1040,0.031154239019407504,309.1
1415C1050,0.029288702928870314,334.0
1415C1060,0.028853454821564206,296.8
1415C1070,0.18643285648361796,203.6
1415C1080,0.026367831245880047,299.1
1415C1090,0.06030414263240691,258.2
1415C1100,0.05085529357374019,253.2
1415C1110,0.06451612903225812,228.9
1415C1120,0.050318102949681864,308.2
1419A0010,0.05058905058905061,268.0
1419A0020,0.095565749235474,244.8
1419A0030,0.0592833876221498,275.1
1419B2010,0.0365168539325843,276.7
1419B2020,0.049025769956002496,282.0
1419B3010,0.02186177715091675,249.4
1419C1010,0.05392912172573194,246.7
1419C1020,0.02734375,274.7
1419C1030,0.029600394671928987,271.4
1419C1040,0.07498424700693129,246.3
1421A0010,0.0337078651685393,241.9
1421A0020,0.02590194264569845,216.1
1421A0030,0.02889667250437833,241.5
1421A0040,0.028451001053740765,250.9
1421A0050,0.03356890459363959,228.0
1421A0060,0.04280155642023342,240.0
1421B2010,0.05964753727971084,240.8
1421B3010,0.04871794871794877,223.2
1421B4010,0.06089438629876309,242.3
1421B5010,0.04115523465703974,242.6
1421C1010,0.07129798903107865,218.0
1421C1020,0.044895003620564755,232.5
1427A0010,0.04330963154492562,244.0
1427A0020,0.04963503649635037,263.7
1427A0030,0.038220986796386414,240.2
1427B2010,0.07582205029013545,230.7
1427C1010,0.07216981132075473,243.3
1430A0010,0.03321878579610538,234.5
1430A0020,0.06137184115523464,215.5
1430A0030,0.05206942590120156,227.7
1430A0040,0.07783641160949872,202.6
1430C1010,0.11742424242424243,205.9
1430C1020,0.05960648148148151,248.4
1435A0010,0.03862894450489662,224.6
1435A0020,0.039877300613496924,233.6
1435A0030,0.08577517314864147,239.9
1435A0040,0.062468513853904284,225.5
1435A0050,0.06284153005464477,225.8
1435B2010,0.05655655655655656,251.0
1435C1010,0.16935090287945342,193.2
1438A0010,0.09932967702620354,203.6
1438C1010,0.0897155361050328,223.1
1438C1020,0.14968999114260406,196.1
1439A0010,0.08759124087591241,218.9
1439A0020,0.08650190114068446,216.3
1439C1010,0.060627674750356686,217.9
1439C1020,0.0696296296296296,222.1
1440A0010,0.04614057783527381,274.9
1440A0020,0.029378531073446346,263.7
1440B2010,0.0908004778972521,266.3
1440B2020,0.09329993738259235,258.5
1440B2030,0.06951286261631084,266.9
1440B2040,0.11931034482758618,257.6
1440B3010,0.07037457434733263,272.5
1440C1010,0.03877068557919616,292.9
1440C1020,0.04761904761904767,302.3
1440C1030,0.1154811715481171,216.8
1440C1040,0.04166666666666663,272.4
1440C1050,0.12560386473429952,255.1
1440C1060,0.05119453924914674,265.7
1440C1070,0.04698544698544693,299.7
1440C1080,0.043782021425244566,283.8
1440C1090,0.039094650205761305,258.8
1440C1100,0.046288209606986874,265.5
1441A0010,0.05827220863895677,274.7
1441B2010,0.0356718192627824,293.9
1441B2020,0.035058430717863076,278.4
1441B2030,0.07565643079661766,240.8
1441B2040,0.06799007444168736,291.9
1441B3010,0.05014464802314367,278.8
1441B4010,0.1490845684394071,244.6
1441C1010,0.03032104637336508,306.9
1441C1020,0.04116529449018369,274.3
1441C1030,0.016221374045801484,375.7
1441C1040,0.05939629990262907,305.7
1441C1050,0.025826446280991733,312.2
1441C1060,0.03106060606060601,234.3
1441C1070,0.030724637681159406,347.3
1441C1080,0.03003625064733295,284.4
1441C1090,0.023383084577114466,341.1
1441C1100,0.036279069767441885,296.2
1441C1110,0.04268563806136061,299.7
1441C1120,0.06595365418894827,266.7
1441C1130,0.03320683111954459,299.3
1441C1140,0.03790924755887426,276.8
1441C1150,0.04112808460634543,284.2
1441C1160,0.02007083825265643,308.5
1441C1170,0.05013477088948792,285.7
1442A0010,0.01874098990869777,255.4
1442A0020,0.031189083820662766,261.1
1442A0030,0.033476394849785374,257.3
1442C1010,0.03324348607367478,262.4
1442C1020,0.08851017042330955,225.7
1442C1030,0.1876923076923077,197.2
1442C1040,0.03885480572597133,272.5
1443A0010,0.03368421052631576,262.2
1443A0020,0.030089628681177927,283.6
1443A0030,0.05425101214574901,250.2
1443B2010,0.12103746397694526,252.0
1443C1010,0.06883545497406884,247.9
1443C1020,0.02358855375096669,286.1
1444A0010,0.025167785234899376,244.8
1444A0020,0.03525881470367587,240.1
1444C1010,0.028518288902665834,253.5
1444C1020,0.06430868167202575,221.9
1445A0010,0.043691703485517874,240.2
1445A0020,0.03543814432989689,234.8
1445C1010,0.09297820823244551,195.8
1446A0010,0.04470359572400384,236.0
1446A0020,0.08760683760683763,219.6
1446B2010,0.053415061295971955,241.0
1446C1010,0.05899143672692675,222.5
1446C1020,0.053148469093009854,243.4
1447A0010,0.06425233644859818,222.0
1447A0020,0.07421013960323297,217.7
1447B2010,0.12733644859813087,191.8
1447C1010,0.14951887490747595,190.1
1452A0010,0.09465478841870822,255.5
1452A0020,0.0595647193585338,244.0
1452A0030,0.04440649017933396,233.2
1452A0040,0.0641025641025641,245.4
1452B2010,0.1023835319609967,236.2
1452B3010,0.06660973526900082,254.8
1452C1010,0.16896831844029248,202.3
1452C1020,0.08961474036850925,254.9
1452C1030,0.022845275181723745,267.0
1460A0010,0.06929046563192909,210.6
1460A0020,0.0726342710997443,217.1
