holiday,weekday,time_seq,deso_3,evenness_income,evenness_income_r,evenness_birth_region,evenness_background,Foreign background,Not Sweden,Lowest income group,type
0,1,3.0,12,0.06624658373192217,0.023622957313625785,3.2706897204392386e-05,3.863060071453235e-05,0.1102919708029197,0.08679347462944403,0.16,q5
0,1,3.0,12,0.22766666666666657,0.19082662712483792,0.00017409970204396857,0.0001935760761454858,0.46004305977710225,0.342734295845998,0.33495837030404396,q95
0,1,3.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,3.0,14,0.13999999999999999,0.10192265304996659,8.90536518254336e-05,9.423948902351396e-05,0.19338130644259224,0.14942642064993122,0.23,median
0,1,3.0,14,0.08033333333333333,0.032690771203574415,2.3935723015217135e-05,3.521027091153004e-05,0.0985240975882447,0.08012262220747628,0.15,q5
0,1,3.0,14,0.2456666666666667,0.2040928266437881,0.00019000893404967555,0.00020540038251687164,0.4319071632731752,0.32389527732910506,0.34,q95
0,1,3.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,4.0,01,0.16999999999999998,0.13451543858717963,8.082344983027479e-05,9.241467929826345e-05,0.2492419911286348,0.1881979847495619,0.2,median
0,1,4.0,01,0.04766666666666669,0.03944638867358645,1.202459604091471e-05,2.2423226957809732e-05,0.14001964886212562,0.11157833731473633,0.14150000000000001,q5
0,1,4.0,01,0.42366666666666647,0.3637773563365031,0.00040006858771532953,0.0004585922157027019,0.7418216336211587,0.547735897081232,0.3369999999999999,q95
0,1,4.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,4.0,12,0.12666666666666668,0.10349813297257023,9.270682993881098e-05,9.939034047055611e-05,0.1994351069840014,0.1566546118930912,0.26,median
0,1,4.0,12,0.05099999999999999,0.0317999061049202,2.8602188461378395e-05,3.3241914319250075e-05,0.10893301435406698,0.08207403486287951,0.16,q5
0,1,4.0,12,0.25366666666666654,0.23710967189832555,0.00020668963165140888,0.00022832821086294044,0.5072927890107253,0.3687166377468863,0.3534999999999999,q95
0,1,4.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,4.0,14,0.13999999999999999,0.10676046953209131,9.080295642274985e-05,9.423948902351396e-05,0.18646959162602697,0.13842989428296837,0.215,median
0,1,4.0,14,0.07942536456341057,0.04175272449137098,5.070832664711158e-06,1.8250309755277102e-05,0.10297670043543158,0.07843535955600692,0.1475,q5
0,1,4.0,14,0.3352640038721041,0.252001831297158,0.0003841078866323462,0.00046268286812564425,0.7429384294043778,0.5399633481467907,0.40750000000000003,q95
0,1,4.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,5.0,01,0.14666666666666664,0.11988221309372735,8.38071945298156e-05,8.919396239277113e-05,0.23634735899731424,0.1814495691839838,0.21,median
0,1,5.0,01,0.048933896140986116,0.04133937650692498,1.7709534660369844e-05,2.2423137778363268e-05,0.11765573921516605,0.10021175080430555,0.14200000000000002,q5
0,1,5.0,01,0.40533333333333327,0.35997352079212785,0.000543933779348757,0.000602944733774274,0.8582087925904194,0.6231602794135825,0.41199999999999987,q95
0,1,5.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,5.0,12,0.13,0.09810692641853985,0.0001013489596034992,0.00010238842326709982,0.19691941501259785,0.159681138024077,0.25,median
0,1,5.0,12,0.05333333333333335,0.02797418586643226,2.4556104638551496e-05,2.847225191456649e-05,0.09610490798761283,0.0779736475466665,0.16,q5
0,1,5.0,12,0.3466666666666667,0.2629069942469065,0.0002341524530879093,0.00028137054092084167,0.5570264486698111,0.39345335235069206,0.36549999999999994,q95
0,1,5.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,5.0,14,0.13999999999999996,0.12548496098520381,9.020728982955338e-05,9.685667333796679e-05,0.18873176017437024,0.1430928807166431,0.23,median
0,1,5.0,14,0.05100000000000002,0.036711615142959036,1.8481218225903312e-05,2.3590012364359048e-05,0.0931391009278865,0.07423510805112138,0.133,q5
0,1,5.0,14,0.38033333333333325,0.3586675454608469,0.00032183901547828676,0.00042634509319507076,0.6679293682911198,0.44167937619811126,0.3866219957156385,q95
0,1,5.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,6.0,01,0.14666666666666667,0.11490722093835447,8.383528885681795e-05,9.133638161972578e-05,0.2381861483265873,0.18064238032635932,0.21,median
0,1,6.0,01,0.04843808385328491,0.042669808428171536,2.09615479320455e-05,2.2417175624345337e-05,0.11648056758152284,0.09946671317075112,0.14150000000000001,q5
0,1,6.0,01,0.4056666666666666,0.3582318892517929,0.0005419162757960035,0.0006038943767872304,0.855692115649561,0.6244816758006981,0.38849999999999996,q95
0,1,6.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,6.0,12,0.13333333333333333,0.11370274423156251,0.00010658570915842856,0.00010842553276642381,0.22530630494633536,0.16912871838827598,0.255,median
0,1,6.0,12,0.05546145472781521,0.0209712620230754,2.4556104638551496e-05,2.8927343066077763e-05,0.0881923369703121,0.0743694493783304,0.16,q5
0,1,6.0,12,0.3455526461890552,0.27985145513600074,0.0002439332956935466,0.0002831763463549409,0.5570264486698111,0.4262338593974175,0.37,q95
0,1,6.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,6.0,14,0.14,0.1256178054583303,8.875384758497292e-05,9.430814116359175e-05,0.19182219956551866,0.14400473481998655,0.23,median
0,1,6.0,14,0.053333333333333344,0.035939210282988465,1.5577581286289668e-05,1.717239668321324e-05,0.09185361659325114,0.07079693657040903,0.1365,q5
0,1,6.0,14,0.3823333333333334,0.36149330297700516,0.00027053565029633704,0.00033952161254995457,0.5643389469608985,0.38851493324841085,0.37900000000000006,q95
0,1,6.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,7.0,01,0.15333333333333332,0.11915545578096344,7.626717098673099e-05,9.343096869447013e-05,0.24002493765586036,0.1814495691839838,0.20975147629706603,median
0,1,7.0,01,0.058642110111408595,0.03809608758082189,1.714316634651616e-05,2.2399289162291537e-05,0.11411208642808914,0.09723160027008781,0.15,q5
0,1,7.0,01,0.4066666666666666,0.3591135465058833,0.0005509218578935338,0.0006067433058261,0.8643497757847534,0.6284458649620455,0.38,q95
0,1,7.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,7.0,12,0.1333333333333333,0.11486185005253927,0.00010506830136981138,0.00011375547278780982,0.22997094229970944,0.17450579413769596,0.25,median
0,1,7.0,12,0.059333333333333314,0.021150479327433618,3.0318351099867834e-05,3.0533836133855425e-05,0.10260700166160545,0.07993341078025472,0.16,q5
0,1,7.0,12,0.3499999999999998,0.27184050276315025,0.00025793235383758363,0.00031740098673288845,0.6070323253739875,0.45710973126693205,0.37999999999999945,q95
0,1,7.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,7.0,14,0.14,0.12936031350546415,8.54153259578599e-05,9.187197921119215e-05,0.18982118294360384,0.13844515441959526,0.22,median
0,1,7.0,14,0.05733333333333334,0.034985198158555324,1.93382106874402e-05,2.455683399092581e-05,0.09130248183173115,0.07060552405414822,0.129,q5
0,1,7.0,14,0.38733333333333325,0.3588039901489685,0.00027904849260218615,0.00032109664186033733,0.5871609948277994,0.3938542017908657,0.3909999999999999,q95
0,1,7.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,8.0,01,0.15999999999999998,0.1134181906731316,8.38633831838203e-05,9.539997030926463e-05,0.24519230769230768,0.1927990708478513,0.21,median
0,1,8.0,01,0.06508130639892379,0.03132040976559773,1.674724809823411e-05,2.2494683626578467e-05,0.11280532578604725,0.09665314235518715,0.148,q5
0,1,8.0,01,0.4106666666666665,0.3521801085406989,0.0005665447689309318,0.0006302806594478598,0.8645165580730335,0.610969718546725,0.38799999999999985,q95
0,1,8.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,8.0,12,0.12000000000000001,0.11032253614783362,9.77029157012048e-05,9.823509131203249e-05,0.23359487810281995,0.17286483678530484,0.25,median
0,1,8.0,12,0.04666666666666667,0.0236419333158552,3.047001838792782e-05,2.8927343066077763e-05,0.11169214306458584,0.08149386208905296,0.16,q5
0,1,8.0,12,0.33399999999999996,0.24852536002112924,0.00028374658667543873,0.0003229972547613658,0.5119005554924468,0.38119492641621083,0.36,q95
0,1,8.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,8.0,14,0.1433333333333333,0.1308669734237295,8.262035109713389e-05,9.034437466212735e-05,0.20843359913601023,0.16559128438700615,0.23,median
0,1,8.0,14,0.06466666666666665,0.036278516087709246,1.7586623801882244e-05,1.7749802311164763e-05,0.0992550342027834,0.07553742602748897,0.1455,q5
0,1,8.0,14,0.3763333333333333,0.3101608116714907,0.0003085674514702373,0.000362518985501514,0.6293382158150018,0.4195094729965155,0.36749999999999994,q95
0,1,8.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,9.0,01,0.13780107551429593,0.10274758638106017,7.779063511507823e-05,9.869223683263846e-05,0.25542198713137154,0.19697434196337993,0.21,median
0,1,9.0,01,0.06666666666666665,0.035390849184371694,1.2054751507338825e-05,1.984518230679023e-05,0.13065156599552574,0.1106524551603634,0.1515,q5
0,1,9.0,01,0.4056666666666666,0.351315672287351,0.00048499320094692015,0.0005736760711710191,0.802616009816055,0.5856076381800117,0.39849999999999997,q95
0,1,9.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,9.0,12,0.12000000000000001,0.09427539447612016,8.895244542919518e-05,9.62113931082469e-05,0.22910521140609635,0.17895771878072764,0.26492380180656167,median
0,1,9.0,12,0.05611319308846366,0.0321046775092265,2.0841155076245152e-05,3.008693416566737e-05,0.11094301563287948,0.08233731739707839,0.16,q5
0,1,9.0,12,0.2733333333333333,0.23738049225372243,0.00021940227952387602,0.00031285321800082907,0.5223231924140656,0.348144754924416,0.36,q95
0,1,9.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,9.0,14,0.13524561752382588,0.10959657053754399,9.001020861402134e-05,9.412030092641706e-05,0.21794246708922477,0.17445132245357342,0.23,median
0,1,9.0,14,0.05733333333333334,0.04803516328607599,1.7814880707684497e-05,1.9609492181835606e-05,0.09625474737834289,0.07621279194078281,0.15,q5
0,1,9.0,14,0.3573333333333331,0.2577664638826841,0.00027904849260218615,0.0003327950673791095,0.6233350146307722,0.40093300320588426,0.3909999999999999,q95
0,1,9.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,10.0,01,0.13999999999999999,0.10503488427903473,7.952504418401346e-05,0.00010063033189421775,0.2617148554336989,0.20137157107231918,0.21,median
0,1,10.0,01,0.06666666666666665,0.037118672297599145,1.2169175267336802e-05,1.9956303434368445e-05,0.13155314757481942,0.1123667010663915,0.152,q5
0,1,10.0,01,0.39333333333333326,0.34761354092938995,0.0004838347752120919,0.000573574045192554,0.8283660464696864,0.5855917459875216,0.39799999999999996,q95
0,1,10.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,10.0,12,0.1333333333333333,0.0961922937152497,8.895244542919518e-05,9.62113931082469e-05,0.23824068417837507,0.18813905930470343,0.27,median
0,1,10.0,12,0.057383195085395994,0.03215270023589818,1.4850228127609171e-05,2.7597458415036827e-05,0.11098601518921439,0.08272516541988992,0.16,q5
0,1,10.0,12,0.26999999999999996,0.2337195847223941,0.00021796242143554842,0.000305744870214879,0.5350083155767249,0.3950278298978149,0.36,q95
0,1,10.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,10.0,14,0.13333333333333336,0.10831980144914252,9.112598441809086e-05,9.369401476078163e-05,0.2186468795039307,0.17425637795033622,0.24,median
0,1,10.0,14,0.06066666666666667,0.04690183566661597,1.5577581286289668e-05,1.5244681432313967e-05,0.0994145593331027,0.07838496288055517,0.15,q5
0,1,10.0,14,0.34400000000000014,0.23490379282713608,0.00028926390336920556,0.0003848316145632197,0.6211177988525322,0.4213515047704095,0.3835000000000001,q95
0,1,10.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,11.0,01,0.14,0.10145192764941052,7.952504418401346e-05,0.00010027559676184979,0.2617148554336989,0.20137157107231918,0.21,median
0,1,11.0,01,0.06666666666666665,0.03679948943210942,1.2169175267336802e-05,1.9956303434368445e-05,0.13155314757481942,0.1123667010663915,0.152,q5
0,1,11.0,01,0.39066666666666655,0.34662235800446894,0.0004838347752120919,0.000573574045192554,0.8283660464696864,0.5855917459875216,0.39799999999999996,q95
0,1,11.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,11.0,12,0.12000000000000001,0.08928278013850417,8.549389654351113e-05,9.56563415457372e-05,0.22910521140609635,0.17895771878072764,0.26,median
0,1,11.0,12,0.05568374617385805,0.029494669183564266,1.4793801620027113e-05,2.7874066831773556e-05,0.10872130941131297,0.08073035713528054,0.16,q5
0,1,11.0,12,0.26666666666666655,0.23222800202575175,0.00021652256334722084,0.0002986365224289289,0.5335988574475404,0.38981859934521496,0.36,q95
0,1,11.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,11.0,14,0.13333333333333336,0.10976797520574269,9.001020861402134e-05,9.229654436866767e-05,0.2161371237458194,0.174061433447099,0.23,median
0,1,11.0,14,0.053333333333333344,0.0451861113697313,1.538149489479041e-05,1.5457635757939252e-05,0.09930661032721406,0.07831572833197659,0.14500000000000002,q5
0,1,11.0,14,0.32999999999999996,0.25866964298151585,0.00028926390336920556,0.0003867379641751428,0.6262694258658077,0.42358824244436905,0.365,q95
0,1,11.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,12.0,01,0.13999999999999999,0.09925486767513758,7.952504418401346e-05,0.00010063033189421775,0.26031584309730005,0.19956616052060738,0.21,median
0,1,12.0,01,0.06666666666666665,0.03612725716129938,1.2653002514685211e-05,1.9956303434368445e-05,0.13346000861722732,0.1123667010663915,0.152,q5
0,1,12.0,01,0.38756911694364177,0.34733057509341625,0.0004838347752120919,0.000573574045192554,0.8283660464696864,0.5855917459875216,0.39799999999999996,q95
0,1,12.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,12.0,12,0.12000000000000001,0.09312638202400769,8.549389654351113e-05,9.56563415457372e-05,0.22997094229970944,0.186964795432921,0.26,median
0,1,12.0,12,0.058095720389304085,0.03379711060675604,1.4850228127609171e-05,1.889042405471726e-05,0.11098601518921439,0.08272516541988992,0.16,q5
0,1,12.0,12,0.26999999999999996,0.23475120535909635,0.00021796242143554842,0.000305744870214879,0.5350083155767249,0.3950278298978149,0.36,q95
0,1,12.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,12.0,14,0.13333333333333336,0.10846779817578378,9.224176022216037e-05,9.292142595628493e-05,0.20565371024734982,0.16646341463414638,0.23,median
0,1,12.0,14,0.06133333333333333,0.04488379370259412,2.4590693066682827e-05,2.348416096430914e-05,0.09952250833899133,0.07845419742913376,0.146,q5
0,1,12.0,14,0.3213333333333326,0.2647526151292577,0.00028933899523117876,0.0003769330523206855,0.6205770268802252,0.41911476709644935,0.37,q95
0,1,12.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,13.0,01,0.14666666666666664,0.09851945368565182,7.938984107027818e-05,0.00010045296432803377,0.25774714170339874,0.19697434196337993,0.21,median
0,1,13.0,01,0.06666666666666665,0.03263229501167372,1.2887109317674183e-05,1.9981094760539907e-05,0.13196594427244585,0.11242528809769525,0.15,q5
0,1,13.0,01,0.3853617281018184,0.3242740615628771,0.00048267634947726356,0.0005721680395827095,0.8268662268177582,0.5855758537950315,0.395,q95
0,1,13.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,13.0,12,0.12333333333333335,0.09021896670125226,8.722317098635316e-05,9.593386732699205e-05,0.22702704333086005,0.17746523347876492,0.26,median
0,1,13.0,12,0.06065501723623208,0.02980292478790491,1.52507256517269e-05,1.659260627406976e-05,0.09488200352345587,0.07538774324716817,0.16,q5
0,1,13.0,12,0.2733333333333333,0.2523617818217,0.0002143627762147295,0.0002879740007500041,0.5314846702537639,0.3820047535163152,0.36,q95
0,1,13.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,13.0,14,0.13333333333333336,0.11029963191053924,8.785617196766616e-05,9.187197921119215e-05,0.20565371024734982,0.16646341463414638,0.24,median
0,1,13.0,14,0.06266666666666666,0.0445684407552737,1.6165840460787434e-05,1.632755377998195e-05,0.0997384063507686,0.07986601657180567,0.147,q5
0,1,13.0,14,0.30333333333333307,0.25935487906140514,0.00028926390336920556,0.0003691436804602602,0.617802127269393,0.41464129174853026,0.37599999999999995,q95
0,1,13.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,14.0,01,0.14666666666666664,0.09856065432771738,7.858586616738236e-05,0.00010031866533084262,0.2570559692709927,0.19697434196337993,0.215,median
0,1,14.0,01,0.06666666666666665,0.03275296423262957,1.2887109317674183e-05,1.9981094760539907e-05,0.13196594427244585,0.11242528809769525,0.15,q5
0,1,14.0,01,0.38833333333333336,0.32218797700925017,0.00048267634947726356,0.0005721680395827095,0.7990680101229974,0.5818171128425961,0.375,q95
0,1,14.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,14.0,12,0.12666666666666668,0.09252238740369263,8.965462326677087e-05,9.829134558838645e-05,0.2249488752556237,0.17784810126582273,0.26,median
0,1,14.0,12,0.05333333333333335,0.030724755679529807,1.4611199835629936e-05,1.7116107730575942e-05,0.08594619342263321,0.07216620351991532,0.16,q5
0,1,14.0,12,0.2733333333333333,0.24324459488028283,0.00021076313099391048,0.00027020313128512866,0.5279610249308029,0.3689816771348151,0.36,q95
0,1,14.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,14.0,14,0.13333333333333336,0.11612085572243473,9.112598441809086e-05,9.369401476078163e-05,0.204954514698143,0.1607885254988914,0.235,median
0,1,14.0,14,0.06333333333333332,0.04306490357492351,1.6361926852286687e-05,1.6688511229204606e-05,0.09806058410368484,0.07747831395820266,0.1475,q5
0,1,14.0,14,0.29833333333333334,0.2566997119921831,0.00028926390336920556,0.00041055652526245264,0.6332752613240418,0.4124045540745708,0.3725,q95
0,1,14.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,15.0,01,0.13952415946766084,0.0980527314751011,7.488458257012907e-05,8.631100080402931e-05,0.2570559692709927,0.19697434196337993,0.22,median
0,1,15.0,01,0.06666666666666665,0.034565815682225706,1.3183868280242252e-05,1.703437722351257e-05,0.1336171310629515,0.11265963622291024,0.15,q5
0,1,15.0,01,0.3789999999999999,0.3198026496248683,0.00047578570232071406,0.00057210766357055,0.7924907850897411,0.5782464480851087,0.3764999999999999,q95
0,1,15.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,15.0,12,0.12666666666666668,0.09259110918021064,8.333365976817352e-05,9.41635639472054e-05,0.21146085552865213,0.1737435008665511,0.26,median
0,1,15.0,12,0.05333333333333336,0.0319181945989939,1.432677966371713e-05,1.436591977919086e-05,0.0989430815201791,0.08036410124643416,0.16,q5
0,1,15.0,12,0.2679999999999999,0.23426884099736872,0.00020294825204284896,0.00023869424621077547,0.5087082271338667,0.34754565468580145,0.36,q95
0,1,15.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,15.0,14,0.13333333333333336,0.11244994026053315,8.893319029084375e-05,9.369401476078163e-05,0.19009675109490268,0.14400473481998655,0.23,median
0,1,15.0,14,0.05800000000000002,0.04356750909113628,1.789363435733475e-05,1.979552446625522e-05,0.09556105035003364,0.07575931380197676,0.15,q5
0,1,15.0,14,0.2709999999999999,0.2395358219724468,0.0002623856637899395,0.00029916255877413764,0.57925324052163,0.4008850261227362,0.3664999999999999,q95
0,1,15.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,16.0,01,0.1433333333333333,0.09734350817213516,7.488458257012907e-05,8.213893443062555e-05,0.24830147306156902,0.1934914678817118,0.22,median
0,1,16.0,01,0.06599999999999999,0.030820767562448243,1.510539412121583e-05,1.8254270220094132e-05,0.1272293430448041,0.09749477845766791,0.1495,q5
0,1,16.0,01,0.3556666666666665,0.31670165576686504,0.0004664583891896666,0.0005719567235401516,0.7840130208040536,0.5719601102603598,0.36,q95
0,1,16.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,16.0,12,0.12000000000000001,0.09572083804089024,8.229698236168889e-05,9.41635639472054e-05,0.2093167701863354,0.1678554446029482,0.26,median
0,1,16.0,12,0.05333333333333336,0.032020502926279615,1.4895620007542742e-05,1.2229129417491271e-05,0.08623376623376623,0.07272727272727275,0.16,q5
0,1,16.0,12,0.26331878990202007,0.2527484247035752,0.0001947264656518438,0.0002263922704885599,0.4542483660130719,0.3451492537313433,0.36,q95
0,1,16.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,16.0,14,0.13333333333333336,0.11109327462100071,8.678842710915835e-05,9.292142595628493e-05,0.1891891891891892,0.14332861857614332,0.23,median
0,1,16.0,14,0.05600000000000002,0.043347734499956984,1.7657373408383984e-05,1.8201132232630974e-05,0.0931733608347648,0.07194307226351734,0.15,q5
0,1,16.0,14,0.27199999999999996,0.2396062891963011,0.00021179944761815796,0.00022366294276733646,0.5047685825163752,0.3911827555878563,0.36799999999999994,q95
0,1,16.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,17.0,01,0.13333333333333336,0.09749735566267338,7.626717098673099e-05,8.749693463116064e-05,0.24777390631049168,0.19418386491557227,0.22,median
0,1,17.0,01,0.06066666666666666,0.03363839386178324,1.608334798562776e-05,1.973406117921201e-05,0.11571773248514826,0.08834860759662602,0.15,q5
0,1,17.0,01,0.33933333333333326,0.3110287376816851,0.00046339918465750746,0.0005701222521186536,0.7780588816007534,0.5672482176925391,0.3589999999999999,q95
0,1,17.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,17.0,12,0.12666666666666668,0.0916425858328528,7.962643765208163e-05,8.9278903317973e-05,0.2009433962264151,0.16598079561042522,0.25,median
0,1,17.0,12,0.05333333333333336,0.03171207356162414,1.0035407963983675e-05,9.35740484124924e-06,0.09038330306756459,0.07409948542024014,0.16,q5
0,1,17.0,12,0.27,0.2540794310749563,0.0001931102700512715,0.00021428280761017624,0.42195986375770966,0.3218740150781281,0.36,q95
0,1,17.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,17.0,14,0.1333333333333333,0.1068612177958364,8.414464049494148e-05,9.208426178992991e-05,0.1853623078103498,0.14240538098584482,0.23,median
0,1,17.0,14,0.053333333333333344,0.04285123608935518,1.3616717371297119e-05,1.1616846549919434e-05,0.09453200856677924,0.0713338725498927,0.15,q5
0,1,17.0,14,0.26666666666666666,0.21335034356909227,0.00020867760776927745,0.0002083105876332882,0.44239940657299986,0.35415582005525664,0.3594999999999999,q95
0,1,17.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,18.0,01,0.13666666666666666,0.10250577422331145,7.257117324001788e-05,8.329853479339254e-05,0.2257677823070557,0.17360341870978513,0.22,median
0,1,18.0,01,0.040000000000000015,0.02966854300564618,2.0708342727508045e-05,2.240088862759566e-05,0.11448120810003541,0.0874160839117433,0.1485,q5
0,1,18.0,01,0.32866666666666655,0.3079786746051689,0.00044914334367752713,0.0005564769214802182,0.7397611607902714,0.5342924168703332,0.35149999999999987,q95
0,1,18.0,01,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,18.0,12,0.12666666666666668,0.09183379723831714,7.937050866882406e-05,8.9278903317973e-05,0.2009433962264151,0.16598079561042522,0.25,median
0,1,18.0,12,0.05333333333333336,0.033958533205690006,1.0881696010477032e-05,1.0413190261000246e-05,0.10518233800358583,0.08004654051128388,0.16,q5
0,1,18.0,12,0.25626065094167544,0.232081372164456,0.00019022909604333524,0.00020055822784392126,0.39560145125586543,0.3047263178513831,0.36,q95
0,1,18.0,12,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
0,1,18.0,14,0.1333333333333333,0.10278021868858984,8.195367700768459e-05,9.367138399898363e-05,0.18062953995157385,0.13841463414634148,0.23,median
0,1,18.0,14,0.05466666666666667,0.043892460193515344,1.5026042543445486e-05,1.2644937727083611e-05,0.08577782927786384,0.0695074455899198,0.15,q5
0,1,18.0,14,0.26666666666666666,0.22668323431365242,0.00020734591451753614,0.00020790326532536374,0.43780251784714613,0.35201783490492183,0.35799999999999993,q95
0,1,18.0,14,0.10676646706586834,,9.650800885889356e-05,0.00011086397648622462,0.14647537956602394,0.11680497657739902,0.23486526946107783,housing
