Type,d,d_grp,fd
All,633,"(632, 633]",3.7016603476164825e-05
All,634,"(633, 634]",2.4821083814480067e-05
All,635,"(634, 635]",1.2800458297487132e-05
All,636,"(635, 636]",3.602283442659903e-05
All,637,"(636, 637]",7.130289169232641e-05
All,638,"(637, 638]",3.577867998238288e-05
All,639,"(638, 639]",7.739947405143096e-05
All,640,"(639, 640]",3.536158459785202e-05
All,641,"(640, 641]",5.253171762639575e-05
All,642,"(641, 642]",4.8810791469674307e-05
All,643,"(642, 643]",3.3434900122202074e-05
All,644,"(643, 644]",3.113974776048267e-05
All,645,"(644, 645]",2.879005172528887e-05
All,646,"(645, 646]",2.4760156588882936e-05
All,647,"(646, 647]",3.060757577712572e-05
All,648,"(647, 648]",2.744387640724463e-05
All,649,"(648, 649]",1.857534716690931e-05
All,650,"(649, 650]",2.019428720030968e-05
All,651,"(650, 651]",4.917304654802058e-05
All,652,"(651, 652]",4.08580271886168e-05
All,653,"(652, 653]",4.104218962858287e-05
All,654,"(653, 654]",1.978778459441383e-05
All,655,"(654, 655]",3.940189131036571e-05
All,656,"(655, 656]",1.3357747909591996e-05
All,657,"(656, 657]",1.780039268499037e-05
All,658,"(657, 658]",1.2489616909153856e-05
All,659,"(658, 659]",2.1445013249770258e-05
All,660,"(659, 660]",1.6181828954108803e-05
All,661,"(660, 661]",3.0399437453535372e-05
All,662,"(661, 662]",1.414193718395029e-05
All,663,"(662, 663]",3.2626958689210715e-05
All,664,"(663, 664]",2.478481318083884e-05
All,665,"(664, 665]",8.715895361937526e-06
All,666,"(665, 666]",1.719436252447016e-05
All,667,"(666, 667]",1.2582713217361801e-05
All,668,"(667, 668]",3.5093517980367e-05
All,669,"(668, 669]",4.1392424649547615e-05
All,670,"(669, 670]",1.3398494872279504e-05
All,671,"(670, 671]",1.712288465763987e-05
All,672,"(671, 672]",1.2349644661239152e-05
All,673,"(672, 673]",1.272308085967147e-05
All,674,"(673, 674]",2.1130847274347496e-05
All,675,"(674, 675]",1.7032509653433025e-05
All,676,"(675, 676]",2.7547172770488707e-05
All,677,"(676, 677]",4.0795042780522876e-05
All,678,"(677, 678]",1.4324487248148344e-05
All,679,"(678, 679]",3.060420974116672e-05
All,680,"(679, 680]",2.278020061083862e-05
All,681,"(680, 681]",2.9790957194717776e-05
All,682,"(681, 682]",2.3433700645719517e-05
All,683,"(682, 683]",3.397765256131062e-05
All,684,"(683, 684]",2.2620298477434636e-05
All,685,"(684, 685]",5.980940305277353e-05
All,686,"(685, 686]",1.7094373310247592e-05
All,687,"(686, 687]",4.667656131190784e-05
All,688,"(687, 688]",3.044166432381013e-05
All,689,"(688, 689]",6.401385441045338e-05
All,690,"(689, 690]",3.667582633765233e-05
All,691,"(690, 691]",5.058669216760651e-05
All,692,"(691, 692]",4.2160056745448004e-05
All,693,"(692, 693]",3.838420284771078e-05
All,694,"(693, 694]",9.574145032322553e-05
All,695,"(694, 695]",2.5116126879114106e-05
All,696,"(695, 696]",2.8700452071224262e-05
All,697,"(696, 697]",3.6512226899218095e-05
All,698,"(697, 698]",3.35601678303491e-05
All,699,"(698, 699]",8.478402921848242e-05
All,700,"(699, 700]",2.29022301990592e-05
All,701,"(700, 701]",1.2778315479034166e-05
All,702,"(701, 702]",3.899061971702317e-05
All,703,"(702, 703]",5.928969631332459e-05
All,704,"(703, 704]",1.4541829612345855e-05
All,705,"(704, 705]",2.5646784871030566e-05
All,706,"(705, 706]",2.7660641461760302e-05
All,707,"(706, 707]",3.127444928704339e-05
All,708,"(707, 708]",2.4585491320870574e-05
All,709,"(708, 709]",2.4060465447572977e-05
All,710,"(709, 710]",5.253530225529224e-05
All,711,"(710, 711]",6.74195888870307e-05
All,712,"(711, 712]",3.139201434919897e-05
All,713,"(712, 713]",3.3458182321847836e-05
All,714,"(713, 714]",1.6227206505720956e-05
All,715,"(714, 715]",9.837688298664528e-05
All,716,"(715, 716]",4.637310203848415e-05
All,717,"(716, 717]",0.00010932508547256338
All,718,"(717, 718]",6.642815650111317e-05
All,719,"(718, 719]",2.458402340973035e-05
All,720,"(719, 720]",2.8568689994408203e-05
All,721,"(720, 721]",4.3543427286219075e-05
All,722,"(721, 722]",6.70777223239571e-05
All,723,"(722, 723]",9.196943226428074e-05
All,724,"(723, 724]",0.00011168203618899155
All,725,"(724, 725]",9.662163537510574e-05
All,726,"(725, 726]",0.0001515472816731584
All,727,"(726, 727]",9.95630810643315e-05
All,728,"(727, 728]",0.00013772702369689897
All,729,"(728, 729]",0.00016618851403251233
All,730,"(729, 730]",0.00014890900462679997
All,731,"(730, 731]",7.68722456658123e-05
All,732,"(731, 732]",5.064335382942769e-05
All,733,"(732, 733]",4.711322064801345e-05
All,734,"(733, 734]",7.338449726899615e-05
All,735,"(734, 735]",4.770464730905329e-05
All,736,"(735, 736]",5.641167909842398e-05
All,737,"(736, 737]",2.633565630568401e-05
All,738,"(737, 738]",3.355446273199567e-05
All,739,"(738, 739]",2.1141580067371794e-05
All,740,"(739, 740]",3.760089845584411e-05
All,741,"(740, 741]",4.129373184225585e-05
All,742,"(741, 742]",1.69468287686377e-05
All,743,"(742, 743]",3.844802763406598e-05
All,744,"(743, 744]",3.128193488022935e-05
All,745,"(744, 745]",6.045938481523174e-05
All,746,"(745, 746]",9.772264119924712e-05
All,747,"(746, 747]",4.3351581203097326e-05
All,748,"(747, 748]",6.0015484656353035e-05
All,749,"(748, 749]",2.970745587701002e-05
All,750,"(749, 750]",6.993956140590682e-05
All,751,"(750, 751]",3.113715357163854e-05
All,752,"(751, 752]",2.6600263239713515e-05
All,753,"(752, 753]",1.4352157962588128e-05
All,754,"(753, 754]",2.0734447940318506e-05
All,755,"(754, 755]",2.7154499330969575e-05
All,756,"(755, 756]",3.013198980087151e-05
All,757,"(756, 757]",2.278570190252595e-05
All,758,"(757, 758]",4.360384431409975e-05
All,759,"(758, 759]",3.072951803975599e-05
All,760,"(759, 760]",5.1637969169686874e-05
All,761,"(760, 761]",1.0971862867295886e-05
All,762,"(761, 762]",3.761744074137329e-05
All,763,"(762, 763]",1.6671133278649015e-05
All,764,"(763, 764]",4.0819716977027163e-05
All,765,"(764, 765]",1.8188154388393054e-05
All,766,"(765, 766]",2.406032716356956e-05
All,767,"(766, 767]",1.493126328432116e-05
All,768,"(767, 768]",1.778429384023195e-05
All,769,"(768, 769]",1.7932883497925908e-05
All,770,"(769, 770]",2.834441488080761e-05
All,771,"(770, 771]",3.376946564503776e-05
All,772,"(771, 772]",5.160392559985753e-05
All,773,"(772, 773]",4.0223484668445356e-05
All,774,"(773, 774]",4.561168935834647e-05
All,775,"(774, 775]",4.9800656494122665e-05
All,776,"(775, 776]",3.279401030198054e-05
All,777,"(776, 777]",1.2137416002273208e-05
All,778,"(777, 778]",3.057479580108824e-05
All,779,"(778, 779]",2.0628722302283302e-05
All,780,"(779, 780]",2.1940126007419996e-05
All,781,"(780, 781]",1.7770793510276304e-05
All,782,"(781, 782]",2.3794285084792307e-05
All,783,"(782, 783]",2.8764401303440725e-05
All,784,"(783, 784]",4.0701568536116306e-05
All,785,"(784, 785]",5.562849762148337e-05
All,786,"(785, 786]",3.573066859387385e-05
All,787,"(786, 787]",2.6648082926784546e-05
All,788,"(787, 788]",2.832970763837984e-05
All,789,"(788, 789]",2.019103386734822e-05
All,790,"(789, 790]",4.829138043569453e-05
All,791,"(790, 791]",1.07857658152372e-05
All,792,"(791, 792]",1.6837464750484413e-05
All,793,"(792, 793]",2.2362102744696008e-05
All,794,"(793, 794]",5.278845500041385e-05
All,795,"(794, 795]",2.203165610319698e-05
All,796,"(795, 796]",1.3805489557181808e-05
All,797,"(796, 797]",7.342357599367326e-06
All,798,"(797, 798]",2.0458466629447565e-05
All,799,"(798, 799]",2.9083807783316608e-05
All,800,"(799, 800]",3.489621650319426e-05
All,801,"(800, 801]",1.8464898084334152e-05
All,802,"(801, 802]",2.1312352286181274e-05
All,803,"(802, 803]",1.1142353352953754e-05
All,804,"(803, 804]",5.792868790717254e-06
All,805,"(804, 805]",2.5801795715937174e-05
All,806,"(805, 806]",1.3560187318264304e-05
All,807,"(806, 807]",3.540574432770885e-05
All,808,"(807, 808]",4.00918251691399e-05
All,809,"(808, 809]",5.88530757104012e-05
All,810,"(809, 810]",3.888884375342829e-05
All,811,"(810, 811]",1.3364049152662148e-05
All,812,"(811, 812]",2.4074451355199022e-05
All,813,"(812, 813]",4.529093205442711e-05
All,814,"(813, 814]",7.698502756214974e-05
All,815,"(814, 815]",3.730616276046282e-05
All,816,"(815, 816]",4.9083048602849146e-05
All,817,"(816, 817]",4.401642538818016e-05
All,818,"(817, 818]",2.4095064344306246e-05
All,819,"(818, 819]",5.1569071333973735e-05
All,820,"(819, 820]",4.551225826185253e-05
All,821,"(820, 821]",8.109923843498668e-05
All,822,"(821, 822]",2.6756057891997354e-05
All,823,"(822, 823]",3.886350760333957e-05
All,824,"(823, 824]",2.5601196476808812e-05
All,825,"(824, 825]",1.9565904737186272e-05
All,826,"(825, 826]",2.9128806307639972e-05
All,827,"(826, 827]",7.591612185239615e-06
All,828,"(827, 828]",8.985432500701827e-06
All,829,"(828, 829]",8.314538380643612e-06
All,830,"(829, 830]",9.692370279601307e-06
All,831,"(830, 831]",1.3101882276951125e-05
All,832,"(831, 832]",3.4914220590341076e-05
All,833,"(832, 833]",2.3924701516228876e-05
All,834,"(833, 834]",1.4511567359539457e-05
All,835,"(834, 835]",2.5912299978132414e-05
All,836,"(835, 836]",1.7044152222873248e-05
All,837,"(836, 837]",2.070042487335829e-05
All,838,"(837, 838]",2.5760790862419475e-05
All,839,"(838, 839]",1.5228692909839356e-05
All,840,"(839, 840]",2.136656072529946e-05
All,841,"(840, 841]",1.9486147731165652e-05
All,842,"(841, 842]",2.4807676547014305e-05
All,843,"(842, 843]",2.3082879578981312e-05
All,844,"(843, 844]",2.558378545849369e-05
All,845,"(844, 845]",2.626383894187642e-05
All,846,"(845, 846]",2.0557632366261185e-05
All,847,"(846, 847]",1.379912879019151e-05
All,848,"(847, 848]",9.009437912494088e-06
All,849,"(848, 849]",1.1035511760516405e-05
All,850,"(849, 850]",1.6793298240014326e-05
All,851,"(850, 851]",8.618360140148597e-06
All,852,"(851, 852]",1.576898767181881e-05
All,853,"(852, 853]",3.6955071428616323e-06
All,854,"(853, 854]",5.6898072447198185e-06
All,855,"(854, 855]",7.550765163948839e-06
All,856,"(855, 856]",1.1912612490180041e-05
All,857,"(856, 857]",1.789783999579982e-05
All,858,"(857, 858]",1.8981936510441513e-05
All,859,"(858, 859]",7.229676775686811e-06
All,860,"(859, 860]",9.338617714791508e-06
All,861,"(860, 861]",2.9025779089331606e-05
All,862,"(861, 862]",2.101801703358015e-05
All,863,"(862, 863]",1.4244891322170862e-05
All,864,"(863, 864]",1.198830702889315e-05
All,865,"(864, 865]",9.910664252558164e-06
All,866,"(865, 866]",1.0429390400948643e-05
All,867,"(866, 867]",1.7346405443213128e-05
All,868,"(867, 868]",1.7011438828417482e-05
All,869,"(868, 869]",2.4162304177978676e-05
All,870,"(869, 870]",9.248878121213962e-06
All,871,"(870, 871]",9.40925554230498e-06
All,872,"(871, 872]",1.6008432630744116e-05
All,873,"(872, 873]",1.2159447864247475e-05
All,874,"(873, 874]",2.043726103276813e-05
All,875,"(874, 875]",1.418461027128691e-05
All,876,"(875, 876]",1.1864450933907627e-05
All,877,"(876, 877]",9.033452022356812e-06
All,878,"(877, 878]",1.560252234104013e-05
All,879,"(878, 879]",2.6284803191353553e-05
All,880,"(879, 880]",1.1919806508301223e-05
All,881,"(880, 881]",1.231660664087528e-05
All,882,"(881, 882]",4.645196919300304e-05
All,883,"(882, 883]",2.9413393342857178e-05
All,884,"(883, 884]",1.904048624215826e-05
All,885,"(884, 885]",7.856717681948093e-06
All,886,"(885, 886]",1.859597789504728e-05
All,887,"(886, 887]",1.6788712162126477e-05
All,888,"(887, 888]",2.1910192357962802e-05
All,889,"(888, 889]",2.554936462058726e-05
All,890,"(889, 890]",7.198653973336968e-06
All,891,"(890, 891]",1.3906029518358685e-05
All,892,"(891, 892]",1.0550052415905298e-05
All,893,"(892, 893]",1.0488389558907798e-05
All,894,"(893, 894]",1.3122803328779571e-05
All,895,"(894, 895]",1.775615219275945e-05
All,896,"(895, 896]",1.1036669230142117e-05
All,897,"(896, 897]",2.719505540273469e-05
All,898,"(897, 898]",1.0064763428181964e-05
All,899,"(898, 899]",2.0374985672719834e-05
All,900,"(899, 900]",1.788608651946797e-05
All,901,"(900, 901]",5.092319463663173e-05
All,902,"(901, 902]",1.0042410170096452e-05
All,903,"(902, 903]",8.870804658965538e-06
All,904,"(903, 904]",8.427188689073476e-06
All,905,"(904, 905]",2.8306658202929856e-05
All,906,"(905, 906]",7.207151146797546e-06
All,907,"(906, 907]",7.770305034619019e-06
All,908,"(907, 908]",1.785245138162948e-05
All,909,"(908, 909]",1.1798037580559098e-05
All,910,"(909, 910]",1.0506309106279847e-05
All,911,"(910, 911]",4.362137192683488e-06
All,912,"(911, 912]",4.945490767042271e-06
All,913,"(912, 913]",6.008897636361362e-06
All,914,"(913, 914]",4.3639231293823036e-05
All,915,"(914, 915]",3.641805022941084e-05
All,916,"(915, 916]",2.7781376052089733e-05
All,917,"(916, 917]",2.4305285056473365e-05
All,918,"(917, 918]",3.640714000320204e-05
All,919,"(918, 919]",2.6430675295635524e-05
All,920,"(919, 920]",2.478266115656558e-05
All,921,"(920, 921]",8.174103161492036e-05
All,922,"(921, 922]",1.609298289320842e-05
All,923,"(922, 923]",1.5295529789555242e-05
All,924,"(923, 924]",1.6360479538238216e-05
All,925,"(924, 925]",5.175875097445332e-06
All,926,"(925, 926]",1.2400811093425801e-05
All,927,"(926, 927]",1.3438277991330126e-05
All,928,"(927, 928]",7.630866527135964e-06
All,929,"(928, 929]",8.497616270427444e-06
All,930,"(929, 930]",5.146266160461261e-06
All,931,"(930, 931]",8.315007741850063e-06
All,932,"(931, 932]",3.1827041252214717e-05
All,933,"(932, 933]",9.42205114317813e-06
All,934,"(933, 934]",1.5582308205720474e-05
All,935,"(934, 935]",2.3436778234653783e-05
All,936,"(935, 936]",6.5873991757740084e-06
All,937,"(936, 937]",1.0487790424021279e-05
All,938,"(937, 938]",2.1796683167563125e-05
All,939,"(938, 939]",1.4799771667546069e-05
All,940,"(939, 940]",5.858265627894665e-06
All,941,"(940, 941]",5.047956061030464e-06
All,942,"(941, 942]",6.391995649778904e-06
All,943,"(942, 943]",3.842182229971354e-06
All,944,"(943, 944]",3.024330233293919e-06
All,945,"(944, 945]",5.805328569727503e-06
All,946,"(945, 946]",1.1516787604687011e-05
All,947,"(946, 947]",1.8670394434607273e-05
All,948,"(947, 948]",1.0197920010123046e-05
All,949,"(948, 949]",1.452781437755646e-05
All,950,"(949, 950]",1.758854082677578e-05
All,951,"(950, 951]",9.631061172666292e-06
All,952,"(951, 952]",2.0783814821961057e-05
All,953,"(952, 953]",3.612259627358234e-05
All,954,"(953, 954]",4.5325000175922194e-05
All,955,"(954, 955]",2.478118282775314e-05
All,956,"(955, 956]",2.16766671050339e-05
All,957,"(956, 957]",2.4955886240075098e-05
All,958,"(957, 958]",1.672958295284348e-05
All,959,"(958, 959]",1.3725180295658138e-05
All,960,"(959, 960]",2.838217613580832e-05
All,961,"(960, 961]",3.2983656613523494e-05
All,962,"(961, 962]",1.8391148244833957e-05
All,963,"(962, 963]",1.0047273934383212e-05
All,964,"(963, 964]",7.849847951979983e-06
All,965,"(964, 965]",1.447354294862905e-05
All,966,"(965, 966]",1.2609832716577973e-05
All,967,"(966, 967]",1.0077177242600771e-05
All,968,"(967, 968]",1.572137072364032e-05
All,969,"(968, 969]",1.3041263506034422e-05
All,970,"(969, 970]",1.9070810319021493e-05
All,971,"(970, 971]",1.2377546697617913e-05
All,972,"(971, 972]",6.582487974671122e-06
All,973,"(972, 973]",1.1240195405663293e-05
All,974,"(973, 974]",1.1703501198440092e-05
All,975,"(974, 975]",9.199787772481926e-06
All,976,"(975, 976]",7.1791569987050625e-06
All,977,"(976, 977]",1.934394182622532e-05
All,978,"(977, 978]",1.3320622078550967e-05
All,979,"(978, 979]",1.8369244582314105e-05
All,980,"(979, 980]",5.953616225009252e-06
All,981,"(980, 981]",5.6605893227663205e-05
All,982,"(981, 982]",1.4583689895447217e-05
All,983,"(982, 983]",1.5875853638602367e-05
All,984,"(983, 984]",1.8650262598724574e-05
All,985,"(984, 985]",1.7463416158817685e-05
All,986,"(985, 986]",1.9551931153782375e-05
All,987,"(986, 987]",4.210231378371364e-05
All,988,"(987, 988]",1.2748632662432307e-05
All,989,"(988, 989]",1.5103930561957612e-05
All,990,"(989, 990]",2.4532871391809897e-05
All,991,"(990, 991]",2.3174455364044776e-05
All,992,"(991, 992]",9.202981200364993e-06
All,993,"(992, 993]",5.431405032430164e-06
All,994,"(993, 994]",1.962683523930345e-05
All,995,"(994, 995]",6.660617394992137e-05
All,996,"(995, 996]",9.680476670714609e-06
All,997,"(996, 997]",1.1257088835761398e-05
All,998,"(997, 998]",1.2402674182819818e-05
All,999,"(998, 999]",2.6137813861611846e-05
All,1000,"(999, 1000]",2.36901666702663e-05
All,1001,"(1000, 1001]",1.223037952770893e-05
All,1002,"(1001, 1002]",3.2565018395172874e-05
All,1003,"(1002, 1003]",2.997483863715845e-05
All,1004,"(1003, 1004]",6.244142396591177e-05
All,1005,"(1004, 1005]",1.3226101019017934e-05
All,1006,"(1005, 1006]",1.990762408214881e-05
All,1007,"(1006, 1007]",1.1695408262773193e-05
All,1008,"(1007, 1008]",9.75716163693436e-06
All,1009,"(1008, 1009]",7.996091404359834e-06
All,1010,"(1009, 1010]",1.4652758948358323e-05
All,1011,"(1010, 1011]",1.4543153843650238e-05
All,1012,"(1011, 1012]",7.715171226769166e-06
All,1013,"(1012, 1013]",6.40386998399461e-06
All,1014,"(1013, 1014]",2.873001880012075e-06
All,1015,"(1014, 1015]",3.6109523196785413e-06
All,1016,"(1015, 1016]",6.01263277803871e-06
All,1017,"(1016, 1017]",5.9794904208485115e-06
All,1018,"(1017, 1018]",5.5947475917248446e-06
All,1019,"(1018, 1019]",5.342671862328615e-06
All,1020,"(1019, 1020]",6.846791445450859e-06
All,1021,"(1020, 1021]",4.356319088662391e-06
All,1022,"(1021, 1022]",4.239935668310358e-06
All,1023,"(1022, 1023]",1.0880182398220228e-05
All,1024,"(1023, 1024]",4.932867330427257e-06
All,1025,"(1024, 1025]",1.1503504791489207e-05
All,1026,"(1025, 1026]",4.367042870312943e-05
All,1027,"(1026, 1027]",1.7348081160422205e-05
All,1028,"(1027, 1028]",2.0801707000372407e-05
All,1029,"(1028, 1029]",3.90363403710563e-05
All,1030,"(1029, 1030]",2.5949980598830148e-05
All,1031,"(1030, 1031]",3.0693850900799594e-05
All,1032,"(1031, 1032]",1.767454429946403e-05
All,1033,"(1032, 1033]",7.030376352952927e-06
All,1034,"(1033, 1034]",2.290527031289685e-05
All,1035,"(1034, 1035]",1.5189168060126172e-05
All,1036,"(1035, 1036]",9.74044192842494e-06
All,1037,"(1036, 1037]",3.799799877787514e-06
All,1038,"(1037, 1038]",1.3666698645811763e-05
All,1039,"(1038, 1039]",9.908038194320693e-06
All,1040,"(1039, 1040]",5.284579676179246e-06
All,1041,"(1040, 1041]",3.544393708040633e-06
All,1042,"(1041, 1042]",5.010152731785213e-06
All,1043,"(1042, 1043]",5.0619139075463e-06
All,1044,"(1043, 1044]",7.697397967477853e-06
All,1045,"(1044, 1045]",7.320667755169383e-06
